Cell_Lat,Cell_Lon,Mes,media_focos_mes_hist
-18.7,-52.7,7,0.0909090909090909
-18.7,-52.7,8,0.1818181818181818
-18.7,-52.7,9,0.0909090909090909
-18.7,-52.7,10,0.0909090909090909
-18.7,-52.7,12,0.1818181818181818
-18.7,-52.6,1,0.0909090909090909
-18.7,-52.6,7,0.0909090909090909
-18.7,-52.6,8,0.0909090909090909
-18.7,-52.6,9,0.4545454545454545
-18.7,-52.5,4,0.0909090909090909
-18.7,-52.5,5,0.2727272727272727
-18.7,-52.5,7,0.0909090909090909
-18.7,-52.5,9,0.3636363636363636
-18.7,-52.5,11,0.0909090909090909
-18.7,-52.5,12,0.0909090909090909
-18.7,-52.4,1,0.0909090909090909
-18.7,-52.4,2,0.0909090909090909
-18.7,-52.4,6,0.1818181818181818
-18.7,-52.4,7,0.0909090909090909
-18.7,-52.4,9,0.1818181818181818
-18.7,-52.4,10,0.0909090909090909
-18.7,-52.4,11,0.2727272727272727
-18.7,-52.3,1,0.2727272727272727
-18.7,-52.3,2,0.1818181818181818
-18.7,-52.3,3,0.1818181818181818
-18.7,-52.3,4,0.1818181818181818
-18.7,-52.3,5,0.4545454545454545
-18.7,-52.3,7,0.6363636363636364
-18.7,-52.3,8,0.3636363636363636
-18.7,-52.3,9,0.8181818181818182
-18.7,-52.3,10,0.7272727272727273
-18.7,-52.3,11,0.1818181818181818
-18.7,-52.3,12,0.0909090909090909
-18.7,-52.2,1,0.0909090909090909
-18.7,-52.2,2,0.3636363636363636
-18.7,-52.2,3,0.0909090909090909
-18.7,-52.2,4,0.1818181818181818
-18.7,-52.2,5,1.0
-18.7,-52.2,6,1.3636363636363635
-18.7,-52.2,7,0.4545454545454545
-18.7,-52.2,8,0.2727272727272727
-18.7,-52.2,9,0.9090909090909092
-18.7,-52.2,10,0.2727272727272727
-18.7,-52.2,11,0.3636363636363636
-18.7,-52.2,12,0.0909090909090909
-18.7,-52.1,1,0.2727272727272727
-18.7,-52.1,2,0.2727272727272727
-18.7,-52.1,3,0.7272727272727273
-18.7,-52.1,5,0.3636363636363636
-18.7,-52.1,7,0.4545454545454545
-18.7,-52.1,8,0.3636363636363636
-18.7,-52.1,9,0.7272727272727273
-18.7,-52.1,10,0.6363636363636364
-18.7,-52.1,11,0.6363636363636364
-18.7,-52.1,12,0.0909090909090909
-18.7,-52.0,1,0.3636363636363636
-18.7,-52.0,2,0.0909090909090909
-18.7,-52.0,3,0.1818181818181818
-18.7,-52.0,4,0.5454545454545454
-18.7,-52.0,5,0.1818181818181818
-18.7,-52.0,6,0.2727272727272727
-18.7,-52.0,7,0.0909090909090909
-18.7,-52.0,9,0.8181818181818182
-18.7,-52.0,10,0.0909090909090909
-18.7,-52.0,11,0.2727272727272727
-18.7,-51.9,1,0.7272727272727273
-18.7,-51.9,2,0.1818181818181818
-18.7,-51.9,3,0.4545454545454545
-18.7,-51.9,5,0.2727272727272727
-18.7,-51.9,7,0.7272727272727273
-18.7,-51.9,8,0.5454545454545454
-18.7,-51.9,9,0.5454545454545454
-18.7,-51.9,10,0.0909090909090909
-18.7,-51.9,11,0.1818181818181818
-18.7,-51.8,1,0.6363636363636364
-18.7,-51.8,2,0.0909090909090909
-18.7,-51.8,3,0.4545454545454545
-18.7,-51.8,4,1.3636363636363635
-18.7,-51.8,5,1.2727272727272727
-18.7,-51.8,6,0.8181818181818182
-18.7,-51.8,7,0.8181818181818182
-18.7,-51.8,8,0.5454545454545454
-18.7,-51.8,9,1.0909090909090908
-18.7,-51.8,10,0.6363636363636364
-18.7,-51.8,11,0.6363636363636364
-18.7,-51.8,12,0.3636363636363636
-18.7,-51.7,1,1.0
-18.7,-51.7,2,0.0909090909090909
-18.7,-51.7,3,0.0909090909090909
-18.7,-51.7,4,0.3636363636363636
-18.7,-51.7,5,0.5454545454545454
-18.7,-51.7,6,0.4545454545454545
-18.7,-51.7,7,0.4545454545454545
-18.7,-51.7,8,0.7272727272727273
-18.7,-51.7,9,1.2727272727272727
-18.7,-51.7,10,1.2727272727272727
-18.7,-51.7,11,1.0
-18.7,-51.7,12,0.9090909090909092
-18.7,-51.6,1,0.0909090909090909
-18.7,-51.6,5,0.2727272727272727
-18.7,-51.6,7,0.1818181818181818
-18.7,-51.6,8,0.0909090909090909
-18.7,-51.6,9,0.0909090909090909
-18.7,-51.6,10,0.3636363636363636
-18.7,-51.6,11,0.8181818181818182
-18.7,-51.6,12,0.0909090909090909
-18.7,-51.5,1,0.4545454545454545
-18.7,-51.5,2,0.2727272727272727
-18.7,-51.5,4,0.0909090909090909
-18.7,-51.5,5,0.0909090909090909
-18.7,-51.5,7,0.0909090909090909
-18.7,-51.5,8,0.0909090909090909
-18.7,-51.5,11,0.3636363636363636
-18.7,-51.5,12,0.3636363636363636
-18.7,-51.4,1,0.8181818181818182
-18.7,-51.4,2,0.3636363636363636
-18.7,-51.4,3,0.1818181818181818
-18.7,-51.4,4,0.0909090909090909
-18.7,-51.4,6,0.0909090909090909
-18.7,-51.4,9,0.2727272727272727
-18.7,-51.4,10,0.1818181818181818
-18.7,-51.4,11,0.4545454545454545
-18.7,-51.4,12,1.0
-18.7,-51.3,1,0.9090909090909092
-18.7,-51.3,2,0.7272727272727273
-18.7,-51.3,3,0.1818181818181818
-18.7,-51.3,6,0.1818181818181818
-18.7,-51.3,7,0.2727272727272727
-18.7,-51.3,8,0.2727272727272727
-18.7,-51.3,9,0.6363636363636364
-18.7,-51.3,10,0.1818181818181818
-18.7,-51.3,11,0.5454545454545454
-18.7,-51.3,12,0.5454545454545454
-18.7,-51.2,1,0.5454545454545454
-18.7,-51.2,2,1.181818181818182
-18.7,-51.2,3,0.3636363636363636
-18.7,-51.2,4,0.3636363636363636
-18.7,-51.2,5,0.2727272727272727
-18.7,-51.2,6,0.2727272727272727
-18.7,-51.2,7,0.3636363636363636
-18.7,-51.2,8,0.6363636363636364
-18.7,-51.2,9,0.7272727272727273
-18.7,-51.2,10,0.8181818181818182
-18.7,-51.2,11,1.0909090909090908
-18.7,-51.2,12,1.0
-18.7,-51.1,2,0.0909090909090909
-18.7,-51.1,3,0.0909090909090909
-18.7,-51.1,6,0.0909090909090909
-18.7,-51.1,7,0.1818181818181818
-18.7,-51.1,8,0.5454545454545454
-18.7,-51.1,9,0.4545454545454545
-18.7,-51.1,10,0.3636363636363636
-18.7,-51.1,11,0.3636363636363636
-18.7,-51.1,12,0.1818181818181818
-18.7,-51.0,3,0.3636363636363636
-18.7,-51.0,8,0.0909090909090909
-18.7,-51.0,9,0.0909090909090909
-18.7,-50.9,1,0.0909090909090909
-18.7,-50.9,2,0.0909090909090909
-18.7,-50.9,3,0.1818181818181818
-18.7,-50.9,4,0.0909090909090909
-18.7,-50.9,7,0.2727272727272727
-18.7,-50.9,8,0.4545454545454545
-18.7,-50.9,9,0.9090909090909092
-18.7,-50.9,10,0.6363636363636364
-18.7,-50.9,11,0.4545454545454545
-18.7,-50.9,12,0.2727272727272727
-18.7,-50.8,1,0.1818181818181818
-18.7,-50.8,3,0.0909090909090909
-18.7,-50.8,7,0.0909090909090909
-18.7,-50.8,9,0.1818181818181818
-18.7,-50.8,10,0.1818181818181818
-18.7,-50.8,12,0.3636363636363636
-18.7,-50.7,7,0.0909090909090909
-18.7,-50.7,9,0.0909090909090909
-18.7,-50.7,10,0.2727272727272727
-18.7,-50.7,11,0.3636363636363636
-18.7,-50.7,12,0.0909090909090909
-18.6,-53.0,8,0.3636363636363636
-18.6,-52.9,3,0.0909090909090909
-18.6,-52.9,4,0.1818181818181818
-18.6,-52.9,5,0.0909090909090909
-18.6,-52.9,7,0.4545454545454545
-18.6,-52.9,8,0.9090909090909092
-18.6,-52.9,11,0.0909090909090909
-18.6,-52.8,1,0.0909090909090909
-18.6,-52.8,2,0.0909090909090909
-18.6,-52.8,3,0.0909090909090909
-18.6,-52.8,4,0.1818181818181818
-18.6,-52.8,5,0.3636363636363636
-18.6,-52.8,7,0.2727272727272727
-18.6,-52.8,8,0.8181818181818182
-18.6,-52.8,9,0.1818181818181818
-18.6,-52.8,10,0.1818181818181818
-18.6,-52.8,11,0.0909090909090909
-18.6,-52.8,12,0.0909090909090909
-18.6,-52.7,1,0.2727272727272727
-18.6,-52.7,2,0.0909090909090909
-18.6,-52.7,3,0.2727272727272727
-18.6,-52.7,4,0.1818181818181818
-18.6,-52.7,6,0.1818181818181818
-18.6,-52.7,8,0.3636363636363636
-18.6,-52.7,9,0.3636363636363636
-18.6,-52.7,10,0.6363636363636364
-18.6,-52.7,11,0.1818181818181818
-18.6,-52.7,12,0.2727272727272727
-18.6,-52.6,1,0.2727272727272727
-18.6,-52.6,2,0.1818181818181818
-18.6,-52.6,3,0.0909090909090909
-18.6,-52.6,4,0.0909090909090909
-18.6,-52.6,7,0.0909090909090909
-18.6,-52.6,8,0.1818181818181818
-18.6,-52.6,9,0.1818181818181818
-18.6,-52.6,10,0.1818181818181818
-18.6,-52.6,12,0.3636363636363636
-18.6,-52.5,1,0.0909090909090909
-18.6,-52.5,2,0.1818181818181818
-18.6,-52.5,3,0.1818181818181818
-18.6,-52.5,4,0.0909090909090909
-18.6,-52.5,5,0.2727272727272727
-18.6,-52.5,6,0.0909090909090909
-18.6,-52.5,7,0.0909090909090909
-18.6,-52.5,8,0.1818181818181818
-18.6,-52.5,9,0.5454545454545454
-18.6,-52.5,10,0.0909090909090909
-18.6,-52.5,12,0.2727272727272727
-18.6,-52.4,1,0.0909090909090909
-18.6,-52.4,2,0.3636363636363636
-18.6,-52.4,3,0.5454545454545454
-18.6,-52.4,4,0.1818181818181818
-18.6,-52.4,5,0.1818181818181818
-18.6,-52.4,6,0.5454545454545454
-18.6,-52.4,7,0.7272727272727273
-18.6,-52.4,8,1.0
-18.6,-52.4,9,0.5454545454545454
-18.6,-52.4,10,0.0909090909090909
-18.6,-52.4,11,0.1818181818181818
-18.6,-52.4,12,0.0909090909090909
-18.6,-52.3,2,0.5454545454545454
-18.6,-52.3,3,0.2727272727272727
-18.6,-52.3,4,0.2727272727272727
-18.6,-52.3,5,0.1818181818181818
-18.6,-52.3,6,0.2727272727272727
-18.6,-52.3,7,0.4545454545454545
-18.6,-52.3,8,0.3636363636363636
-18.6,-52.3,9,0.6363636363636364
-18.6,-52.3,10,0.2727272727272727
-18.6,-52.3,11,0.3636363636363636
-18.6,-52.3,12,0.0909090909090909
-18.6,-52.2,1,0.1818181818181818
-18.6,-52.2,2,0.0909090909090909
-18.6,-52.2,3,0.0909090909090909
-18.6,-52.2,4,0.0909090909090909
-18.6,-52.2,5,0.3636363636363636
-18.6,-52.2,6,0.0909090909090909
-18.6,-52.2,7,0.2727272727272727
-18.6,-52.2,8,0.0909090909090909
-18.6,-52.2,9,0.2727272727272727
-18.6,-52.2,10,0.2727272727272727
-18.6,-52.2,11,0.0909090909090909
-18.6,-52.2,12,0.0909090909090909
-18.6,-52.1,1,0.1818181818181818
-18.6,-52.1,2,0.4545454545454545
-18.6,-52.1,3,0.1818181818181818
-18.6,-52.1,4,0.6363636363636364
-18.6,-52.1,5,0.6363636363636364
-18.6,-52.1,6,0.1818181818181818
-18.6,-52.1,7,0.7272727272727273
-18.6,-52.1,8,0.6363636363636364
-18.6,-52.1,9,1.7272727272727273
-18.6,-52.1,10,0.8181818181818182
-18.6,-52.1,11,0.4545454545454545
-18.6,-52.1,12,0.0909090909090909
-18.6,-52.0,1,0.1818181818181818
-18.6,-52.0,2,0.1818181818181818
-18.6,-52.0,3,0.3636363636363636
-18.6,-52.0,4,0.1818181818181818
-18.6,-52.0,5,0.7272727272727273
-18.6,-52.0,6,0.2727272727272727
-18.6,-52.0,7,0.8181818181818182
-18.6,-52.0,8,1.0909090909090908
-18.6,-52.0,9,1.7272727272727273
-18.6,-52.0,10,0.3636363636363636
-18.6,-52.0,11,0.2727272727272727
-18.6,-52.0,12,0.2727272727272727
-18.6,-51.9,1,0.0909090909090909
-18.6,-51.9,2,0.0909090909090909
-18.6,-51.9,3,0.4545454545454545
-18.6,-51.9,4,0.0909090909090909
-18.6,-51.9,5,0.2727272727272727
-18.6,-51.9,7,0.1818181818181818
-18.6,-51.9,8,0.5454545454545454
-18.6,-51.9,9,0.7272727272727273
-18.6,-51.9,10,0.1818181818181818
-18.6,-51.9,11,0.0909090909090909
-18.6,-51.8,1,1.3636363636363635
-18.6,-51.8,2,0.2727272727272727
-18.6,-51.8,3,0.2727272727272727
-18.6,-51.8,4,0.2727272727272727
-18.6,-51.8,5,0.1818181818181818
-18.6,-51.8,6,0.0909090909090909
-18.6,-51.8,7,1.181818181818182
-18.6,-51.8,8,0.7272727272727273
-18.6,-51.8,9,2.1818181818181817
-18.6,-51.8,10,0.4545454545454545
-18.6,-51.8,11,0.9090909090909092
-18.6,-51.8,12,1.0
-18.6,-51.7,1,0.9090909090909092
-18.6,-51.7,2,0.0909090909090909
-18.6,-51.7,3,0.2727272727272727
-18.6,-51.7,4,0.1818181818181818
-18.6,-51.7,6,0.0909090909090909
-18.6,-51.7,7,0.0909090909090909
-18.6,-51.7,9,0.9090909090909092
-18.6,-51.7,10,0.7272727272727273
-18.6,-51.7,11,0.7272727272727273
-18.6,-51.7,12,0.4545454545454545
-18.6,-51.6,1,0.3636363636363636
-18.6,-51.6,4,0.1818181818181818
-18.6,-51.6,5,0.0909090909090909
-18.6,-51.6,6,0.1818181818181818
-18.6,-51.6,7,0.2727272727272727
-18.6,-51.6,8,0.0909090909090909
-18.6,-51.6,9,0.2727272727272727
-18.6,-51.6,10,0.4545454545454545
-18.6,-51.6,11,0.3636363636363636
-18.6,-51.6,12,0.3636363636363636
-18.6,-51.5,1,0.6363636363636364
-18.6,-51.5,2,0.4545454545454545
-18.6,-51.5,4,0.0909090909090909
-18.6,-51.5,6,0.3636363636363636
-18.6,-51.5,7,0.0909090909090909
-18.6,-51.5,8,0.0909090909090909
-18.6,-51.5,9,0.7272727272727273
-18.6,-51.5,10,0.5454545454545454
-18.6,-51.5,11,0.2727272727272727
-18.6,-51.5,12,0.1818181818181818
-18.6,-51.4,1,0.0909090909090909
-18.6,-51.4,2,0.1818181818181818
-18.6,-51.4,4,0.0909090909090909
-18.6,-51.4,5,0.0909090909090909
-18.6,-51.4,7,0.0909090909090909
-18.6,-51.4,8,0.0909090909090909
-18.6,-51.4,10,0.5454545454545454
-18.6,-51.4,11,0.4545454545454545
-18.6,-51.4,12,0.0909090909090909
-18.6,-51.3,1,0.2727272727272727
-18.6,-51.3,2,0.2727272727272727
-18.6,-51.3,3,0.1818181818181818
-18.6,-51.3,4,0.1818181818181818
-18.6,-51.3,5,0.2727272727272727
-18.6,-51.3,7,0.1818181818181818
-18.6,-51.3,8,0.1818181818181818
-18.6,-51.3,9,0.5454545454545454
-18.6,-51.3,10,1.2727272727272727
-18.6,-51.3,11,0.8181818181818182
-18.6,-51.3,12,0.4545454545454545
-18.6,-51.2,1,0.2727272727272727
-18.6,-51.2,4,0.0909090909090909
-18.6,-51.2,5,0.2727272727272727
-18.6,-51.2,7,0.5454545454545454
-18.6,-51.2,8,0.6363636363636364
-18.6,-51.2,9,1.2727272727272727
-18.6,-51.2,10,0.8181818181818182
-18.6,-51.2,11,0.3636363636363636
-18.6,-51.2,12,0.3636363636363636
-18.6,-51.1,6,0.0909090909090909
-18.6,-51.1,7,0.2727272727272727
-18.6,-51.1,8,0.0909090909090909
-18.6,-51.0,1,0.1818181818181818
-18.6,-51.0,6,0.0909090909090909
-18.6,-51.0,7,0.0909090909090909
-18.6,-51.0,8,0.7272727272727273
-18.6,-51.0,9,0.2727272727272727
-18.6,-51.0,10,0.7272727272727273
-18.6,-51.0,11,0.3636363636363636
-18.6,-51.0,12,0.1818181818181818
-18.6,-50.9,2,0.0909090909090909
-18.6,-50.9,9,0.0909090909090909
-18.6,-50.9,10,0.0909090909090909
-18.6,-50.7,4,0.0909090909090909
-18.6,-50.7,5,0.1818181818181818
-18.6,-50.7,8,0.3636363636363636
-18.6,-50.7,9,0.4545454545454545
-18.6,-50.7,10,0.5454545454545454
-18.6,-50.7,11,0.4545454545454545
-18.6,-50.7,12,0.2727272727272727
-18.6,-50.6,1,0.3636363636363636
-18.6,-50.6,2,0.0909090909090909
-18.6,-50.6,4,0.0909090909090909
-18.6,-50.6,7,0.1818181818181818
-18.6,-50.6,8,0.2727272727272727
-18.6,-50.6,9,0.2727272727272727
-18.6,-50.6,10,0.4545454545454545
-18.6,-50.6,11,0.0909090909090909
-18.6,-50.6,12,0.3636363636363636
-18.6,-49.4,1,0.0909090909090909
-18.6,-49.4,4,0.0909090909090909
-18.6,-49.4,5,0.0909090909090909
-18.6,-49.4,6,0.6363636363636364
-18.6,-49.4,7,0.5454545454545454
-18.6,-49.4,8,1.181818181818182
-18.6,-49.4,9,0.7272727272727273
-18.6,-49.4,10,0.6363636363636364
-18.6,-49.4,11,0.0909090909090909
-18.6,-49.4,12,0.1818181818181818
-18.5,-52.9,1,0.0909090909090909
-18.5,-52.9,4,0.0909090909090909
-18.5,-52.9,5,0.2727272727272727
-18.5,-52.9,7,0.1818181818181818
-18.5,-52.9,8,1.4545454545454546
-18.5,-52.9,9,0.2727272727272727
-18.5,-52.9,10,0.1818181818181818
-18.5,-52.9,12,0.0909090909090909
-18.5,-52.8,1,0.0909090909090909
-18.5,-52.8,2,0.0909090909090909
-18.5,-52.8,4,0.0909090909090909
-18.5,-52.8,8,1.0909090909090908
-18.5,-52.8,9,0.2727272727272727
-18.5,-52.8,10,0.3636363636363636
-18.5,-52.7,1,0.0909090909090909
-18.5,-52.7,3,0.0909090909090909
-18.5,-52.7,4,0.0909090909090909
-18.5,-52.7,5,0.3636363636363636
-18.5,-52.7,7,0.0909090909090909
-18.5,-52.7,8,0.6363636363636364
-18.5,-52.7,9,0.3636363636363636
-18.5,-52.7,10,0.5454545454545454
-18.5,-52.7,11,0.0909090909090909
-18.5,-52.7,12,0.0909090909090909
-18.5,-52.6,1,0.2727272727272727
-18.5,-52.6,5,0.1818181818181818
-18.5,-52.6,7,0.1818181818181818
-18.5,-52.6,8,0.4545454545454545
-18.5,-52.6,9,0.4545454545454545
-18.5,-52.6,10,0.2727272727272727
-18.5,-52.6,12,0.1818181818181818
-18.5,-52.5,2,0.0909090909090909
-18.5,-52.5,3,0.1818181818181818
-18.5,-52.5,4,0.0909090909090909
-18.5,-52.5,7,0.0909090909090909
-18.5,-52.5,8,0.5454545454545454
-18.5,-52.5,10,0.0909090909090909
-18.5,-52.5,12,0.0909090909090909
-18.5,-52.4,1,0.1818181818181818
-18.5,-52.4,2,0.2727272727272727
-18.5,-52.4,3,0.4545454545454545
-18.5,-52.4,4,0.2727272727272727
-18.5,-52.4,5,0.0909090909090909
-18.5,-52.4,6,0.1818181818181818
-18.5,-52.4,8,1.0909090909090908
-18.5,-52.4,9,1.181818181818182
-18.5,-52.4,10,1.6363636363636365
-18.5,-52.4,11,0.0909090909090909
-18.5,-52.4,12,0.5454545454545454
-18.5,-52.3,1,0.2727272727272727
-18.5,-52.3,2,0.3636363636363636
-18.5,-52.3,3,0.1818181818181818
-18.5,-52.3,4,0.0909090909090909
-18.5,-52.3,5,0.0909090909090909
-18.5,-52.3,6,0.3636363636363636
-18.5,-52.3,7,0.1818181818181818
-18.5,-52.3,8,1.2727272727272727
-18.5,-52.3,9,0.4545454545454545
-18.5,-52.3,10,0.0909090909090909
-18.5,-52.3,11,0.0909090909090909
-18.5,-52.3,12,0.1818181818181818
-18.5,-52.2,2,0.0909090909090909
-18.5,-52.2,3,0.5454545454545454
-18.5,-52.2,4,0.4545454545454545
-18.5,-52.2,5,0.3636363636363636
-18.5,-52.2,6,0.9090909090909092
-18.5,-52.2,7,1.818181818181818
-18.5,-52.2,8,1.0
-18.5,-52.2,9,1.909090909090909
-18.5,-52.2,10,0.2727272727272727
-18.5,-52.2,11,0.5454545454545454
-18.5,-52.1,1,0.4545454545454545
-18.5,-52.1,3,0.9090909090909092
-18.5,-52.1,4,0.5454545454545454
-18.5,-52.1,5,1.0909090909090908
-18.5,-52.1,6,1.4545454545454546
-18.5,-52.1,7,1.5454545454545454
-18.5,-52.1,8,0.8181818181818182
-18.5,-52.1,9,1.4545454545454546
-18.5,-52.1,10,0.8181818181818182
-18.5,-52.1,11,0.6363636363636364
-18.5,-52.1,12,0.0909090909090909
-18.5,-52.0,1,0.0909090909090909
-18.5,-52.0,2,0.2727272727272727
-18.5,-52.0,3,0.5454545454545454
-18.5,-52.0,4,0.0909090909090909
-18.5,-52.0,5,0.6363636363636364
-18.5,-52.0,6,1.3636363636363635
-18.5,-52.0,7,1.3636363636363635
-18.5,-52.0,8,1.3636363636363635
-18.5,-52.0,9,0.7272727272727273
-18.5,-52.0,10,0.1818181818181818
-18.5,-52.0,11,0.4545454545454545
-18.5,-52.0,12,0.2727272727272727
-18.5,-51.9,1,0.0909090909090909
-18.5,-51.9,5,0.4545454545454545
-18.5,-51.9,6,0.2727272727272727
-18.5,-51.9,7,0.1818181818181818
-18.5,-51.9,8,0.1818181818181818
-18.5,-51.9,9,0.0909090909090909
-18.5,-51.9,10,0.3636363636363636
-18.5,-51.9,11,0.1818181818181818
-18.5,-51.9,12,0.4545454545454545
-18.5,-51.8,1,0.1818181818181818
-18.5,-51.8,3,0.1818181818181818
-18.5,-51.8,4,0.1818181818181818
-18.5,-51.8,8,0.1818181818181818
-18.5,-51.8,9,0.9090909090909092
-18.5,-51.8,10,0.9090909090909092
-18.5,-51.8,11,0.1818181818181818
-18.5,-51.8,12,0.4545454545454545
-18.5,-51.7,2,0.0909090909090909
-18.5,-51.7,3,0.1818181818181818
-18.5,-51.7,4,0.4545454545454545
-18.5,-51.7,5,0.3636363636363636
-18.5,-51.7,6,0.3636363636363636
-18.5,-51.7,7,1.2727272727272727
-18.5,-51.7,8,0.5454545454545454
-18.5,-51.7,9,1.2727272727272727
-18.5,-51.7,10,0.5454545454545454
-18.5,-51.7,11,0.1818181818181818
-18.5,-51.7,12,0.4545454545454545
-18.5,-51.6,1,0.3636363636363636
-18.5,-51.6,3,0.0909090909090909
-18.5,-51.6,4,0.3636363636363636
-18.5,-51.6,5,0.4545454545454545
-18.5,-51.6,6,0.1818181818181818
-18.5,-51.6,7,0.5454545454545454
-18.5,-51.6,8,1.0
-18.5,-51.6,9,1.0909090909090908
-18.5,-51.6,10,0.3636363636363636
-18.5,-51.6,11,0.3636363636363636
-18.5,-51.6,12,0.2727272727272727
-18.5,-51.5,1,0.2727272727272727
-18.5,-51.5,2,0.1818181818181818
-18.5,-51.5,4,0.1818181818181818
-18.5,-51.5,6,0.0909090909090909
-18.5,-51.5,7,1.0
-18.5,-51.5,8,0.1818181818181818
-18.5,-51.5,9,0.2727272727272727
-18.5,-51.5,10,0.0909090909090909
-18.5,-51.5,11,0.0909090909090909
-18.5,-51.4,1,0.1818181818181818
-18.5,-51.4,2,0.2727272727272727
-18.5,-51.4,3,0.0909090909090909
-18.5,-51.4,4,0.2727272727272727
-18.5,-51.4,5,0.3636363636363636
-18.5,-51.4,6,0.1818181818181818
-18.5,-51.4,7,0.0909090909090909
-18.5,-51.4,8,0.4545454545454545
-18.5,-51.4,9,0.6363636363636364
-18.5,-51.4,10,1.5454545454545454
-18.5,-51.4,11,0.9090909090909092
-18.5,-51.4,12,0.2727272727272727
-18.5,-51.3,1,0.4545454545454545
-18.5,-51.3,2,0.0909090909090909
-18.5,-51.3,4,0.0909090909090909
-18.5,-51.3,5,0.1818181818181818
-18.5,-51.3,6,0.2727272727272727
-18.5,-51.3,7,0.2727272727272727
-18.5,-51.3,8,0.2727272727272727
-18.5,-51.3,9,0.7272727272727273
-18.5,-51.3,10,0.2727272727272727
-18.5,-51.3,11,0.8181818181818182
-18.5,-51.3,12,0.5454545454545454
-18.5,-51.2,1,0.3636363636363636
-18.5,-51.2,3,0.1818181818181818
-18.5,-51.2,4,0.1818181818181818
-18.5,-51.2,5,0.7272727272727273
-18.5,-51.2,6,0.4545454545454545
-18.5,-51.2,7,0.8181818181818182
-18.5,-51.2,8,0.3636363636363636
-18.5,-51.2,9,0.4545454545454545
-18.5,-51.2,10,0.7272727272727273
-18.5,-51.2,11,0.8181818181818182
-18.5,-51.2,12,0.7272727272727273
-18.5,-51.1,1,0.2727272727272727
-18.5,-51.1,3,0.0909090909090909
-18.5,-51.1,5,0.0909090909090909
-18.5,-51.1,6,0.4545454545454545
-18.5,-51.1,7,0.2727272727272727
-18.5,-51.1,8,0.6363636363636364
-18.5,-51.1,9,0.5454545454545454
-18.5,-51.1,10,1.0909090909090908
-18.5,-51.1,11,0.2727272727272727
-18.5,-51.1,12,0.2727272727272727
-18.5,-51.0,1,0.0909090909090909
-18.5,-51.0,2,0.0909090909090909
-18.5,-51.0,3,0.0909090909090909
-18.5,-51.0,4,0.0909090909090909
-18.5,-51.0,7,0.0909090909090909
-18.5,-51.0,8,0.1818181818181818
-18.5,-51.0,9,0.0909090909090909
-18.5,-51.0,10,0.8181818181818182
-18.5,-51.0,11,0.2727272727272727
-18.5,-51.0,12,0.3636363636363636
-18.5,-50.9,1,0.4545454545454545
-18.5,-50.9,2,0.0909090909090909
-18.5,-50.9,3,0.4545454545454545
-18.5,-50.9,5,0.0909090909090909
-18.5,-50.9,8,0.0909090909090909
-18.5,-50.9,9,0.1818181818181818
-18.5,-50.9,10,0.5454545454545454
-18.5,-50.9,11,0.4545454545454545
-18.5,-50.9,12,0.5454545454545454
-18.5,-50.8,1,0.3636363636363636
-18.5,-50.8,2,0.3636363636363636
-18.5,-50.8,3,0.2727272727272727
-18.5,-50.8,5,0.0909090909090909
-18.5,-50.8,6,0.0909090909090909
-18.5,-50.8,7,0.0909090909090909
-18.5,-50.8,8,0.8181818181818182
-18.5,-50.8,9,0.6363636363636364
-18.5,-50.8,10,0.8181818181818182
-18.5,-50.8,11,0.5454545454545454
-18.5,-50.8,12,0.7272727272727273
-18.5,-50.7,1,0.1818181818181818
-18.5,-50.7,2,0.3636363636363636
-18.5,-50.7,3,0.3636363636363636
-18.5,-50.7,4,0.1818181818181818
-18.5,-50.7,5,0.6363636363636364
-18.5,-50.7,6,0.5454545454545454
-18.5,-50.7,7,0.1818181818181818
-18.5,-50.7,8,1.0
-18.5,-50.7,9,0.6363636363636364
-18.5,-50.7,10,1.3636363636363635
-18.5,-50.7,11,1.181818181818182
-18.5,-50.7,12,0.3636363636363636
-18.5,-50.6,1,0.0909090909090909
-18.5,-50.6,2,0.1818181818181818
-18.5,-50.6,4,0.0909090909090909
-18.5,-50.6,5,0.1818181818181818
-18.5,-50.6,8,0.0909090909090909
-18.5,-50.6,9,0.0909090909090909
-18.5,-50.6,11,0.4545454545454545
-18.5,-50.6,12,0.1818181818181818
-18.5,-50.0,1,0.0909090909090909
-18.5,-50.0,3,0.0909090909090909
-18.5,-50.0,7,0.0909090909090909
-18.5,-50.0,8,0.3636363636363636
-18.5,-50.0,9,0.1818181818181818
-18.5,-50.0,12,0.3636363636363636
-18.5,-49.9,1,0.0909090909090909
-18.5,-49.9,2,0.1818181818181818
-18.5,-49.9,3,0.0909090909090909
-18.5,-49.9,4,0.1818181818181818
-18.5,-49.9,6,0.6363636363636364
-18.5,-49.9,7,0.5454545454545454
-18.5,-49.9,8,0.9090909090909092
-18.5,-49.9,9,0.6363636363636364
-18.5,-49.9,10,0.4545454545454545
-18.5,-49.9,11,0.3636363636363636
-18.5,-49.9,12,0.2727272727272727
-18.5,-49.8,1,0.0909090909090909
-18.5,-49.8,2,0.1818181818181818
-18.5,-49.8,3,0.1818181818181818
-18.5,-49.8,4,0.1818181818181818
-18.5,-49.8,5,0.0909090909090909
-18.5,-49.8,6,0.0909090909090909
-18.5,-49.8,7,0.2727272727272727
-18.5,-49.8,8,0.4545454545454545
-18.5,-49.8,9,0.8181818181818182
