Municipio,Mes,media_focos_mes_hist
BURITINÓPOLIS,12,0.0
Bonópolis,12,2.0
CABECEIRAS,12,1.5333333333333334
CACHOEIRA ALTA,12,2.6052631578947367
CACHOEIRA DE GOIÁS,12,3.090909090909091
CACHOEIRA DOURADA,12,2.6
CAIAPÔNIA,12,4.744186046511628
CALDAS NOVAS,12,2.0
CALDAZINHA,12,2.0
CAMPESTRE DE GOIÁS,12,2.0
CAMPINAÇU,12,4.471698113207547
CAMPINORTE,12,5.535714285714286
CAMPO ALEGRE DE GOIÁS,12,2.1944444444444446
CAMPO LIMPO DE GOIÁS,12,1.4
CAMPOS BELOS,12,2.8823529411764706
CAMPOS VERDES,12,1.7058823529411764
CARMO DO RIO VERDE,12,2.5
CASTELÂNDIA,12,3.375
CATALÃO,12,1.6774193548387095
CATURAÍ,12,1.5
CAVALCANTE,12,3.712121212121212
CAÇU,12,2.9761904761904763
CERES,12,3.0
CEZARINA,12,1.3888888888888888
CHAPADÃO DO CÉU,12,1.8333333333333333
CIDADE OCIDENTAL,12,1.0
COCALZINHO DE GOIÁS,12,2.52
COLINAS DO SUL,12,2.1
CORUMBAÍBA,12,2.1538461538461537
CORUMBÁ DE GOIÁS,12,1.6428571428571428
CRISTALINA,12,3.0
CRISTIANÓPOLIS,12,1.25
CRIXÁS,12,3.8
CROMÍNIA,12,1.0
CUMARI,12,1.8
CÓRREGO DO OURO,12,2.0
DAMIANÓPOLIS,12,4.882352941176471
DAMOLÂNDIA,12,0.0
DAVINÓPOLIS,12,1.6666666666666667
DIORAMA,12,1.625
DIVINÓPOLIS DE GOIÁS,12,2.4
DOVERLÂNDIA,12,4.6875
EDEALINA,12,3.583333333333333
EDÉIA,12,4.042553191489362
ESTRELA DO NORTE,12,1.4
FAINA,12,2.057142857142857
FAZENDA NOVA,12,1.7272727272727273
FIRMINÓPOLIS,12,1.375
FLORES DE GOIÁS,12,4.295918367346939
FORMOSA,12,4.067567567567568
FORMOSO,12,2.071428571428572
GAMELEIRA DE GOIÁS,12,1.625
GOIANDIRA,12,1.125
GOIANIRA,12,1.5
GOIANÁPOLIS,12,1.5
GOIANÉSIA,12,1.6521739130434785
GOIATUBA,12,5.0588235294117645
GOIÁS,12,1.8695652173913044
GOIÂNIA,12,1.8235294117647056
GUAPÓ,12,1.0
GUARANI DE GOIÁS,12,2.46
GUARAÍTA,12,2.0
GUARINOS,12,2.25
HEITORAÍ,12,1.0
HIDROLINA,12,2.363636363636364
HIDROLÂNDIA,12,1.5294117647058822
IACIARA,12,3.941176470588236
INACIOLÂNDIA,12,2.923076923076923
INDIARA,12,4.9
INHUMAS,12,2.0
IPAMERI,12,3.0491803278688523
IPIRANGA DE GOIÁS,12,1.75
IPORÁ,12,2.3181818181818183
ISRAELÂNDIA,12,2.5
ITABERAÍ,12,1.3076923076923077
ITAGUARI,12,2.5
ITAGUARU,12,2.875
ITAJÁ,12,3.794117647058824
ITAPACI,12,2.0
ITAPIRAPUÃ,12,2.1538461538461537
ITAPURANGA,12,1.6111111111111112
ITARUMÃ,12,4.191011235955056
ITAUÇU,12,0.0
ITUMBIARA,12,7.72972972972973
IVOLÂNDIA,12,3.2857142857142856
JANDAIA,12,2.176470588235294
JARAGUÁ,12,2.102564102564102
JATAÍ,12,2.243589743589744
JAUPACI,12,1.8571428571428568
JESÚPOLIS,12,1.0
JOVIÂNIA,12,3.0
JUSSARA,12,5.362637362637362
LAGOA SANTA,12,1.6666666666666667
LEOPOLDO DE BULHÕES,12,1.4285714285714286
LUZIÂNIA,12,2.396551724137931
MAIRIPOTABA,12,1.25
MAMBAÍ,12,3.176470588235294
MARA ROSA,12,2.9375
MARZAGÃO,12,0.0
MATRINCHÃ,12,3.0454545454545454
MAURILÂNDIA,12,3.684210526315789
MIMOSO DE GOIÁS,12,1.6
MINAÇU,12,3.638888888888889
MINEIROS,12,10.045454545454543
MOIPORÁ,12,1.6153846153846154
MONTE ALEGRE DE GOIÁS,12,3.8588235294117648
MONTES CLAROS DE GOIÁS,12,5.462962962962963
MONTIVIDIU,12,1.5384615384615383
MONTIVIDIU DO NORTE,12,3.1219512195121952
MORRINHOS,12,1.4
MORRO AGUDO DE GOIÁS,12,1.75
MOSSÂMEDES,12,1.0
MOZARLÂNDIA,12,3.4545454545454546
MUNDO NOVO,12,2.65
MUTUNÓPOLIS,12,2.033333333333333
NAZÁRIO,12,1.25
NERÓPOLIS,12,1.0
NIQUELÂNDIA,12,4.747747747747748
NOVA AMÉRICA,12,3.0
NOVA AURORA,12,1.5
NOVA CRIXÁS,12,6.991150442477876
NOVA GLÓRIA,12,1.4375
NOVA IGUAÇU DE GOIÁS,12,1.8571428571428568
NOVA ROMA,12,2.466666666666667
NOVA VENEZA,12,1.6666666666666667
NOVO BRASIL,12,1.9375
NOVO GAMA,12,0.0
NOVO PLANALTO,12,1.8235294117647056
Niquelândia,12,1.0
ORIZONA,12,1.9523809523809523
OURO VERDE DE GOIÁS,12,3.0
OUVIDOR,12,1.375
PADRE BERNARDO,12,2.3548387096774195
PALESTINA DE GOIÁS,12,2.5
PALMEIRAS DE GOIÁS,12,2.16
PALMELO,12,0.0
PALMINÓPOLIS,12,1.375
PANAMÁ,12,7.5
PARANAIGUARA,12,1.4
PARAÚNA,12,3.736842105263158
PEROLÂNDIA,12,1.6666666666666667
PETROLINA DE GOIÁS,12,1.4285714285714286
PILAR DE GOIÁS,12,1.9444444444444444
PIRACANJUBA,12,1.5925925925925926
PIRANHAS,12,2.775
PIRENÓPOLIS,12,1.7333333333333334
PIRES DO RIO,12,1.5625
PLANALTINA,12,2.45
PONTALINA,12,2.1818181818181817
PORANGATU,12,3.5232558139534884
PORTEIRÃO,12,3.259259259259259
PORTELÂNDIA,12,1.3157894736842106
POSSE,12,3.764705882352941
PROFESSOR JAMIL,12,1.875
QUIRINÓPOLIS,12,2.8181818181818183
RIALMA,12,2.571428571428572
RIANÁPOLIS,12,3.6666666666666665
RIO QUENTE,12,0.0
RIO VERDE,12,2.571428571428572
RUBIATABA,12,1.5714285714285714
SANCLERLÂNDIA,12,0.0
SANTA BÁRBARA DE GOIÁS,12,1.0
SANTA CRUZ DE GOIÁS,12,3.2666666666666666
SANTA FÉ DE GOIÁS,12,5.026315789473684
SANTA HELENA DE GOIÁS,12,3.208333333333333
SANTA ISABEL,12,1.318181818181818
SANTA RITA DO ARAGUAIA,12,1.9444444444444444
SANTA RITA DO NOVO DESTINO,12,1.619047619047619
SANTA ROSA DE GOIÁS,12,1.0
SANTA TEREZA DE GOIÁS,12,2.7142857142857144
SANTA TEREZINHA DE GOIÁS,12,2.4444444444444446
SANTO ANTÔNIO DA BARRA,12,1.25
SANTO ANTÔNIO DE GOIÁS,12,1.0
SANTO ANTÔNIO DO DESCOBERTO,12,2.5
SENADOR CANEDO,12,1.4
SERRANÓPOLIS,12,3.8072289156626495
SILVÂNIA,12,1.45
SIMOLÂNDIA,12,2.5625
SÃO DOMINGOS,12,4.08235294117647
SÃO FRANCISCO DE GOIÁS,12,1.8461538461538465
SÃO JOÃO D'ALIANÇA,12,3.931034482758621
SÃO JOÃO DA PARAÚNA,12,2.0
SÃO LUIZ DO NORTE,12,1.8235294117647056
SÃO LUÍS DE MONTES BELOS,12,1.875
SÃO MIGUEL DO ARAGUAIA,12,5.211764705882353
SÃO MIGUEL DO PASSA QUATRO,12,3.2
SÃO PATRÍCIO,12,0.0
SÍTIO D'ABADIA,12,3.216216216216216
TAQUARAL DE GOIÁS,12,0.0
TERESINA DE GOIÁS,12,3.4166666666666665
TEREZÓPOLIS DE GOIÁS,12,1.0
TRINDADE,12,1.25
TROMBAS,12,2.2285714285714286
TRÊS RANCHOS,12,1.5
TURVELÂNDIA,12,5.8
TURVÂNIA,12,2.571428571428572
UIRAPURU,12,2.361111111111111
URUANA,12,2.2857142857142856
URUAÇU,12,2.98
URUTAÍ,12,2.6923076923076925
VALPARAÍSO DE GOIÁS,12,0.0
VARJÃO,12,1.0
VIANÓPOLIS,12,2.090909090909091
VICENTINÓPOLIS,12,8.5
VILA BOA,12,3.0625
VILA PROPÍCIO,12,2.657142857142857
Vila Boa,12,1.0
ÁGUA FRIA DE GOIÁS,12,2.36
ÁGUA LIMPA,12,0.0
ÁGUAS LINDAS DE GOIÁS,12,1.0
