Cell_Lat,Cell_Lon,Contagem,Cell_Freq,Nearest_Municipio
-15.1,-48.7,3342,0.0024676481142649554,VILA PROPÍCIO
-15.1,-48.6,3686,0.002721648997361049,VILA PROPÍCIO
-15.1,-48.5,2069,0.0015276971718773767,MIMOSO DE GOIÁS
-15.1,-48.4,724,0.0005345832539580573,MIMOSO DE GOIÁS
-15.1,-48.3,259,0.00019123903698223322,MIMOSO DE GOIÁS
-15.1,-48.2,1548,0.001143003973932421,MIMOSO DE GOIÁS
-15.1,-48.1,4137,0.00305465596909459,MIMOSO DE GOIÁS
-15.1,-48.0,3380,0.0024957063513511516,ÁGUA FRIA DE GOIÁS
-15.1,-47.9,727,0.0005367983779385466,ÁGUA FRIA DE GOIÁS
-15.1,-47.8,485,0.0003581117101790854,ÁGUA FRIA DE GOIÁS
-15.1,-47.7,889,0.0006564150728849628,ÁGUA FRIA DE GOIÁS
-15.1,-47.6,815,0.000601775348032896,PLANALTINA
-15.1,-47.5,637,0.00047034465852387094,FORMOSA
-15.1,-47.4,279,0.00020600653018549447,FORMOSA
-15.1,-47.3,1126,0.0008314098673436086,VILA BOA
-15.1,-47.2,927,0.0006844733099711591,VILA BOA
-15.1,-47.1,497,0.0003669722061010421,VILA BOA
-15.1,-47.0,738,0.0005449204992003402,VILA BOA
-15.1,-46.9,161,0.00011887832028625308,Vila Boa
-15.1,-46.7,65,4.7994352910599075e-05,Vila Boa
-15.1,-46.6,440,0.00032488485047174755,Vila Boa
-15.1,-46.5,53,3.913385698864232e-05,SÍTIO D'ABADIA
-15.0,-51.5,13,9.598870582119815e-06,BRITÂNIA
-15.0,-51.4,1360,0.0010041895378217652,BRITÂNIA
-15.0,-51.3,216,0.00015948892659522153,BRITÂNIA
-15.0,-51.2,290,0.00021412865144728818,BRITÂNIA
-15.0,-51.1,1126,0.0008314098673436086,BRITÂNIA
-15.0,-51.0,168,0.00012404694290739452,ARUANÃ
-15.0,-50.9,262,0.00019345416096272242,ARUANÃ
-15.0,-50.8,236,0.00017425641979848278,ARUANÃ
-15.0,-50.7,382,0.00028205912018228993,MOZARLÂNDIA
-15.0,-50.6,471,0.0003477744649368025,MOZARLÂNDIA
-15.0,-50.5,17,1.2552369222772064e-05,MOZARLÂNDIA
-15.0,-50.4,228,0.0001683494225171783,ARAGUAPAZ
-15.0,-50.3,381,0.0002813207455221269,ARAGUAPAZ
-15.0,-50.2,1166,0.000860944853750131,ARAGUAPAZ
-15.0,-50.1,2584,0.001907960121861354,NOVA AMÉRICA
-15.0,-50.0,1148,0.000847654109867196,NOVA AMÉRICA
-15.0,-49.9,285,0.00021043677814647286,NOVA AMÉRICA
-15.0,-49.8,385,0.00028427424416277913,NOVA AMÉRICA
-15.0,-49.7,824,0.0006084207199743636,ITAPACI
-15.0,-49.6,677,0.0004998796449303934,ITAPACI
-15.0,-49.5,764,0.0005641182403645799,NOVA GLÓRIA
-15.0,-49.4,736,0.0005434437498800141,NOVA GLÓRIA
-15.0,-49.3,994,0.0007339444122020843,SÃO LUIZ DO NORTE
-15.0,-49.2,576,0.00042530380425392407,SÃO LUIZ DO NORTE
-15.0,-49.1,166,0.0001225701935870684,SANTA RITA DO NOVO DESTINO
-15.0,-49.0,996,0.0007354211615224105,BARRO ALTO
-15.0,-48.9,193,0.0001425063094114711,BARRO ALTO
-15.0,-48.8,353,0.0002606462550375611,BARRO ALTO
-15.0,-48.7,912,0.0006733976900687132,VILA PROPÍCIO
-15.0,-48.6,1481,0.0010935328717014958,VILA PROPÍCIO
-15.0,-48.5,3375,0.0024920144780503366,MIMOSO DE GOIÁS
-15.0,-48.4,773,0.0005707636123060474,MIMOSO DE GOIÁS
-15.0,-48.3,191,0.00014102956009114497,MIMOSO DE GOIÁS
-15.0,-48.2,1738,0.001283295159363403,MIMOSO DE GOIÁS
-15.0,-48.1,1344,0.0009923755432591562,ÁGUA FRIA DE GOIÁS
-15.0,-48.0,1525,0.0011260213567486706,ÁGUA FRIA DE GOIÁS
-15.0,-47.9,263,0.00019419253562288547,ÁGUA FRIA DE GOIÁS
-15.0,-47.8,129,9.525033116103509e-05,ÁGUA FRIA DE GOIÁS
-15.0,-47.7,1247,0.0009207532012233392,ÁGUA FRIA DE GOIÁS
-15.0,-47.6,1169,0.0008631599777306203,ÁGUA FRIA DE GOIÁS
-15.0,-47.5,640,0.0004725597825043601,ÁGUA FRIA DE GOIÁS
-15.0,-47.4,924,0.0006822581859906698,VILA BOA
-15.0,-47.3,808,0.0005966067254117546,VILA BOA
-15.0,-47.2,372,0.0002746753735806593,VILA BOA
-15.0,-47.1,1048,0.0007738166438508897,VILA BOA
-15.0,-47.0,1326,0.000979084799376221,VILA BOA
-15.0,-46.9,678,0.0005006180195905565,VILA BOA
-15.0,-46.8,268,0.0001978844089237008,VILA BOA
-15.0,-46.7,715,0.0005279378820165898,Vila Boa
-15.0,-46.6,964,0.0007117931723971924,Vila Boa
-15.0,-46.5,256,0.00018902391300174403,SÍTIO D'ABADIA
-14.9,-51.1,903,0.0006667523181272456,ARUANÃ
-14.9,-51.0,887,0.0006549383235646365,ARUANÃ
-14.9,-50.9,271,0.00020009953290418998,ARUANÃ
-14.9,-50.8,37,2.731986242603332e-05,ARUANÃ
-14.9,-50.7,40,2.9534986406522505e-05,MOZARLÂNDIA
-14.9,-50.6,229,0.00016908779717734134,MOZARLÂNDIA
-14.9,-50.5,108,7.974446329761077e-05,MOZARLÂNDIA
-14.9,-50.4,217,0.0001602273012553846,MOZARLÂNDIA
-14.9,-50.3,234,0.00017277967047815666,ARAGUAPAZ
-14.9,-50.2,1109,0.0008188574981208364,CRIXÁS
-14.9,-50.1,1108,0.0008181191234606734,CRIXÁS
-14.9,-50.0,670,0.000494711022309252,CRIXÁS
-14.9,-49.9,298,0.00022003564872859267,NOVA AMÉRICA
-14.9,-49.8,219,0.00016170405057571073,ITAPACI
-14.9,-49.7,222,0.0001639191745561999,ITAPACI
-14.9,-49.6,284,0.0002096984034863098,ITAPACI
-14.9,-49.5,657,0.00048511215172713216,ITAPACI
-14.9,-49.4,469,0.00034629771561647636,SÃO LUIZ DO NORTE
-14.9,-49.3,658,0.0004858505263872952,SÃO LUIZ DO NORTE
-14.9,-49.2,587,0.0004334259255157178,SÃO LUIZ DO NORTE
-14.9,-49.1,623,0.00046000741328158806,SANTA RITA DO NOVO DESTINO
-14.9,-49.0,1015,0.0007494502800655086,SANTA RITA DO NOVO DESTINO
-14.9,-48.9,585,0.00043194917619539166,BARRO ALTO
-14.9,-48.8,96,7.088396737565402e-05,BARRO ALTO
-14.9,-48.7,402,0.0002968266133855512,BARRO ALTO
-14.9,-48.6,572,0.0004223503056132718,MIMOSO DE GOIÁS
-14.9,-48.5,1338,0.000987945295298178,MIMOSO DE GOIÁS
-14.9,-48.4,2003,0.0014789644443066144,MIMOSO DE GOIÁS
-14.9,-48.3,2232,0.0016480522414839558,MIMOSO DE GOIÁS
-14.9,-48.2,856,0.0006320487090995816,MIMOSO DE GOIÁS
-14.9,-48.1,2461,0.0018171400386612971,ÁGUA FRIA DE GOIÁS
-14.9,-48.0,1018,0.0007516654040459978,ÁGUA FRIA DE GOIÁS
-14.9,-47.9,521,0.00038469319794495564,ÁGUA FRIA DE GOIÁS
-14.9,-47.8,367,0.000270983500279844,ÁGUA FRIA DE GOIÁS
-14.9,-47.7,536,0.0003957688178474016,ÁGUA FRIA DE GOIÁS
-14.9,-47.6,232,0.00017130292115783054,ÁGUA FRIA DE GOIÁS
-14.9,-47.5,859,0.0006342638330800708,ÁGUA FRIA DE GOIÁS
-14.9,-47.4,1432,0.0010573525133535057,VILA BOA
-14.9,-47.3,905,0.0006682290674475717,VILA BOA
-14.9,-47.2,1193,0.0008808809695745337,VILA BOA
-14.9,-47.1,1098,0.0008107353768590428,VILA BOA
-14.9,-47.0,1034,0.0007634793986086068,VILA BOA
-14.9,-46.9,1505,0.0011112538635454092,VILA BOA
-14.9,-46.8,1990,0.0014693655737244946,FLORES DE GOIÁS
-14.9,-46.7,1574,0.0011622017150966606,FLORES DE GOIÁS
-14.9,-46.6,1431,0.0010566141386933426,ALVORADA DO NORTE
-14.9,-46.5,15,1.107561990244594e-05,SÍTIO D'ABADIA
-14.9,-46.3,167,0.00012330856824723147,SÍTIO D'ABADIA
-14.9,-46.2,416,0.0003071638586278341,SÍTIO D'ABADIA
-14.9,-46.1,17,1.2552369222772064e-05,SÍTIO D'ABADIA
-14.8,-51.1,57,4.208735562929457e-05,ARUANÃ
-14.8,-51.0,430,0.00031750110387011697,ARUANÃ
-14.8,-50.9,105,7.752933931712158e-05,ARUANÃ
-14.8,-50.8,492,0.00036328033280022683,ARUANÃ
-14.8,-50.7,58,4.2825730289457634e-05,MOZARLÂNDIA
-14.8,-50.6,608,0.0004489317933791421,MOZARLÂNDIA
-14.8,-50.5,230,0.00016982617183750441,MOZARLÂNDIA
-14.8,-50.4,98,7.236071669598014e-05,MOZARLÂNDIA
-14.8,-50.3,227,0.00016761104785701522,CRIXÁS
-14.8,-50.2,189,0.00013955281077081884,CRIXÁS
-14.8,-50.1,511,0.000377309451343325,CRIXÁS
-14.8,-50.0,466,0.0003440825916359872,CRIXÁS
-14.8,-49.9,291,0.00021486702610745123,CRIXÁS
-14.8,-49.8,262,0.00019345416096272242,GUARINOS
-14.8,-49.7,175,0.00012921556552853596,GUARINOS
-14.8,-49.6,217,0.0001602273012553846,ITAPACI
-14.8,-49.5,87,6.423859543418646e-05,ITAPACI
-14.8,-49.4,212,0.0001565354279545693,HIDROLINA
-14.8,-49.3,994,0.0007339444122020843,HIDROLINA
-14.8,-49.2,670,0.000494711022309252,HIDROLINA
-14.8,-49.1,680,0.0005020947689108826,SANTA RITA DO NOVO DESTINO
-14.8,-49.0,274,0.00020231465688467918,SANTA RITA DO NOVO DESTINO
-14.8,-48.9,1673,0.0012353008064528038,BARRO ALTO
-14.8,-48.8,1191,0.0008794042202542076,BARRO ALTO
-14.8,-48.7,399,0.000294611489405062,BARRO ALTO
-14.8,-48.6,450,0.0003322685970733782,BARRO ALTO
-14.8,-48.5,1274,0.0009406893170477419,MIMOSO DE GOIÁS
-14.8,-48.4,1608,0.0011873064535422048,MIMOSO DE GOIÁS
-14.8,-48.3,1897,0.0014006967303293299,MIMOSO DE GOIÁS
-14.8,-48.2,2453,0.0018112330413799927,MIMOSO DE GOIÁS
-14.8,-48.1,2519,0.0018599657689507547,Niquelândia
-14.8,-48.0,794,0.0005862694801694717,Niquelândia
-14.8,-47.9,489,0.00036106520881973764,Niquelândia
-14.8,-47.8,340,0.0002510473844554413,ÁGUA FRIA DE GOIÁS
-14.8,-47.7,265,0.00019566928494321162,ÁGUA FRIA DE GOIÁS
-14.8,-47.6,294,0.00021708215008794043,ÁGUA FRIA DE GOIÁS
-14.8,-47.5,772,0.0005700252376458844,SÃO JOÃO D'ALIANÇA
-14.8,-47.4,355,0.0002621230043578872,SÃO JOÃO D'ALIANÇA
-14.8,-47.3,676,0.0004991412702702304,VILA BOA
-14.8,-47.2,827,0.0006106358439548528,VILA BOA
-14.8,-47.1,522,0.0003854315726051187,VILA BOA
-14.8,-47.0,678,0.0005006180195905565,FLORES DE GOIÁS
-14.8,-46.9,228,0.0001683494225171783,FLORES DE GOIÁS
-14.8,-46.8,1131,0.0008351017406444238,FLORES DE GOIÁS
-14.8,-46.7,1670,0.0012330856824723146,FLORES DE GOIÁS
-14.8,-46.6,1203,0.0008882647161761644,ALVORADA DO NORTE
-14.8,-46.5,8,5.906997281304501e-06,SÍTIO D'ABADIA
-14.8,-46.4,81,5.980834747320808e-05,SÍTIO D'ABADIA
-14.8,-46.3,290,0.00021412865144728818,SÍTIO D'ABADIA
-14.8,-46.2,258,0.00019050066232207018,SÍTIO D'ABADIA
-14.8,-46.1,573,0.0004230886802734349,SÍTIO D'ABADIA
-14.8,-46.0,353,0.0002606462550375611,DAMIANÓPOLIS
-14.7,-51.0,227,0.00016761104785701522,ARUANÃ
-14.7,-50.9,327,0.00024144851387332148,ARUANÃ
-14.7,-50.8,181,0.00013364581348951433,ARUANÃ
-14.7,-50.7,15,1.107561990244594e-05,MOZARLÂNDIA
-14.7,-50.6,222,0.0001639191745561999,MOZARLÂNDIA
-14.7,-50.5,903,0.0006667523181272456,MOZARLÂNDIA
-14.7,-50.4,360,0.00026581487765870256,MOZARLÂNDIA
-14.7,-50.3,26,1.919774116423963e-05,CRIXÁS
-14.7,-50.2,184,0.00013586093747000353,CRIXÁS
-14.7,-50.1,341,0.0002517857591156044,CRIXÁS
-14.7,-50.0,334,0.00024661713649446295,CRIXÁS
-14.7,-49.9,363,0.00026803000163919176,GUARINOS
-14.7,-49.8,315,0.00023258801795136475,GUARINOS
-14.7,-49.7,318,0.00023480314193185392,GUARINOS
-14.7,-49.6,379,0.00027984399620180074,GUARINOS
-14.7,-49.5,130,9.598870582119815e-05,PILAR DE GOIÁS
-14.7,-49.4,113,8.343633659842608e-05,HIDROLINA
-14.7,-49.3,38,2.805823708619638e-05,HIDROLINA
-14.7,-49.2,469,0.00034629771561647636,HIDROLINA
-14.7,-49.1,366,0.00027024512561968096,SANTA RITA DO NOVO DESTINO
-14.7,-49.0,549,0.0004053676884295214,SANTA RITA DO NOVO DESTINO
-14.7,-48.9,447,0.000330053473092889,SANTA RITA DO NOVO DESTINO
-14.7,-48.8,805,0.0005943916014312655,BARRO ALTO
-14.7,-48.7,659,0.0004865889010474583,BARRO ALTO
-14.7,-48.6,354,0.00026138462969772417,NIQUELÂNDIA
-14.7,-48.5,1029,0.0007597875253077915,NIQUELÂNDIA
-14.7,-48.4,2383,0.0017595468151685783,NIQUELÂNDIA
-14.7,-48.3,2557,0.0018880240060369512,NIQUELÂNDIA
-14.7,-48.2,1857,0.0013711617439228073,NIQUELÂNDIA
-14.7,-48.1,2003,0.0014789644443066144,Niquelândia
-14.7,-48.0,964,0.0007117931723971924,Niquelândia
-14.7,-47.9,271,0.00020009953290418998,Niquelândia
-14.7,-47.8,968,0.0007147466710378447,Niquelândia
-14.7,-47.7,581,0.0004289956775547394,Niquelândia
-14.7,-47.6,199,0.00014693655737244948,SÃO JOÃO D'ALIANÇA
-14.7,-47.5,687,0.000507263391532024,SÃO JOÃO D'ALIANÇA
-14.7,-47.4,883,0.0006519848249239844,SÃO JOÃO D'ALIANÇA
-14.7,-47.3,762,0.0005626414910442538,SÃO JOÃO D'ALIANÇA
-14.7,-47.2,631,0.00046591441056289255,VILA BOA
-14.7,-47.1,417,0.00030790223328799714,FLORES DE GOIÁS
-14.7,-47.0,1847,0.0013637779973211766,FLORES DE GOIÁS
-14.7,-46.9,1211,0.0008941717134574689,FLORES DE GOIÁS
-14.7,-46.8,417,0.00030790223328799714,FLORES DE GOIÁS
-14.7,-46.7,616,0.0004548387906604466,ALVORADA DO NORTE
-14.7,-46.6,1545,0.0011407888499519318,ALVORADA DO NORTE
-14.7,-46.5,713,0.0005264611326962637,ALVORADA DO NORTE
-14.7,-46.4,900,0.0006645371941467564,SÍTIO D'ABADIA
-14.7,-46.3,345,0.00025473925775625663,SÍTIO D'ABADIA
-14.7,-46.2,523,0.0003861699472652818,SÍTIO D'ABADIA
-14.7,-46.1,761,0.0005619031163840907,DAMIANÓPOLIS
-14.7,-46.0,511,0.000377309451343325,DAMIANÓPOLIS
-14.6,-51.0,174,0.00012847719086837292,ARUANÃ
-14.6,-50.9,506,0.0003736175780425097,ARUANÃ
-14.6,-50.8,584,0.0004312108015352286,ARUANÃ
-14.6,-50.7,208,0.00015358192931391704,MOZARLÂNDIA
-14.6,-50.6,77,5.685484883255583e-05,MOZARLÂNDIA
-14.6,-50.5,720,0.0005316297553174051,MOZARLÂNDIA
-14.6,-50.4,217,0.0001602273012553846,MOZARLÂNDIA
-14.6,-50.3,72,5.316297553174051e-05,CRIXÁS
-14.6,-50.2,345,0.00025473925775625663,CRIXÁS
-14.6,-50.1,471,0.0003477744649368025,CRIXÁS
-14.6,-50.0,394,0.00029091961610424666,CRIXÁS
-14.6,-49.9,395,0.00029165799076440977,GUARINOS
-14.6,-49.8,450,0.0003322685970733782,GUARINOS
-14.6,-49.7,481,0.00035515821153843315,GUARINOS
-14.6,-49.6,306,0.0002259426460098972,PILAR DE GOIÁS
-14.6,-49.5,1074,0.0007930143850151294,PILAR DE GOIÁS
-14.6,-49.4,278,0.00020526815552533142,PILAR DE GOIÁS
-14.6,-49.3,303,0.000223727522029408,HIDROLINA
-14.6,-49.2,458,0.0003381755943546827,HIDROLINA
-14.6,-49.1,1372,0.001013050033743722,URUAÇU
-14.6,-49.0,1112,0.0008210726221013257,URUAÇU
-14.6,-48.9,1229,0.000907462457340404,URUAÇU
-14.6,-48.8,915,0.0006756128140492023,SANTA RITA DO NOVO DESTINO
-14.6,-48.7,462,0.0003411290929953349,NIQUELÂNDIA
-14.6,-48.6,945,0.0006977640538540942,NIQUELÂNDIA
-14.6,-48.5,1385,0.0010226489043258418,NIQUELÂNDIA
-14.6,-48.4,1785,0.0013179987683910668,NIQUELÂNDIA
-14.6,-48.3,1914,0.001413249099552102,NIQUELÂNDIA
-14.6,-48.2,1688,0.0012463764263552497,NIQUELÂNDIA
-14.6,-48.1,2159,0.0015941508912920522,Niquelândia
-14.6,-48.0,2689,0.0019854894611784756,Niquelândia
-14.6,-47.9,1617,0.0011939518254836723,Niquelândia
-14.6,-47.8,1783,0.0013165220190707407,Niquelândia
-14.6,-47.7,1198,0.0008845728428753491,Niquelândia
-14.6,-47.6,1083,0.0007996597569565969,SÃO JOÃO D'ALIANÇA
-14.6,-47.5,677,0.0004998796449303934,SÃO JOÃO D'ALIANÇA
-14.6,-47.4,971,0.0007169617950183338,SÃO JOÃO D'ALIANÇA
-14.6,-47.3,623,0.00046000741328158806,SÃO JOÃO D'ALIANÇA
-14.6,-47.2,675,0.0004984028956100673,SÃO JOÃO D'ALIANÇA
-14.6,-47.1,589,0.0004349026748360439,FLORES DE GOIÁS
-14.6,-47.0,960,0.0007088396737565402,FLORES DE GOIÁS
-14.6,-46.9,419,0.00030937898260832323,FLORES DE GOIÁS
-14.6,-46.8,342,0.00025252413377576744,FLORES DE GOIÁS
-14.6,-46.7,1118,0.0008255028700623041,ALVORADA DO NORTE
-14.6,-46.6,810,0.0005980834747320808,ALVORADA DO NORTE
-14.6,-46.5,695,0.0005131703888133285,ALVORADA DO NORTE
-14.6,-46.4,1036,0.0007649561479289329,SÍTIO D'ABADIA
-14.6,-46.3,601,0.00044376317075800063,SÍTIO D'ABADIA
-14.6,-46.2,354,0.00026138462969772417,DAMIANÓPOLIS
-14.6,-46.1,558,0.00041201306037098894,DAMIANÓPOLIS
-14.6,-46.0,124,9.155845786021977e-05,DAMIANÓPOLIS
-14.5,-51.0,124,9.155845786021977e-05,ARUANÃ
-14.5,-50.9,64,4.725597825043601e-05,ARUANÃ
-14.5,-50.8,490,0.0003618035834799007,ARUANÃ
-14.5,-50.7,522,0.0003854315726051187,MOZARLÂNDIA
-14.5,-50.6,83,6.12850967935342e-05,MOZARLÂNDIA
-14.5,-50.5,294,0.00021708215008794043,MOZARLÂNDIA
-14.5,-50.4,73,5.3901350191903576e-05,MOZARLÂNDIA
-14.5,-50.3,189,0.00013955281077081884,CRIXÁS
-14.5,-50.2,195,0.0001439830587317972,CRIXÁS
-14.5,-50.1,499,0.0003684489554213683,CRIXÁS
-14.5,-50.0,266,0.00019640765960337466,CRIXÁS
-14.5,-49.9,309,0.00022815776999038636,GUARINOS
-14.5,-49.8,177,0.00013069231484886208,GUARINOS
-14.5,-49.7,260,0.0001919774116423963,SANTA TEREZINHA DE GOIÁS
-14.5,-49.6,632,0.0004666527852230556,PILAR DE GOIÁS
-14.5,-49.5,143,0.00010558757640331796,PILAR DE GOIÁS
-14.5,-49.4,528,0.0003898618205660971,PILAR DE GOIÁS
-14.5,-49.3,1241,0.0009163229532623608,NOVA IGUAÇU DE GOIÁS
-14.5,-49.2,347,0.00025621600707658273,URUAÇU
-14.5,-49.1,1201,0.0008867879668558382,URUAÇU
-14.5,-49.0,1240,0.0009155845786021977,URUAÇU
-14.5,-48.9,539,0.00039798394182789077,URUAÇU
-14.5,-48.8,1366,0.0010086197857827437,URUAÇU
-14.5,-48.7,857,0.0006327870837597447,NIQUELÂNDIA
-14.5,-48.6,1225,0.0009045089586997518,NIQUELÂNDIA
-14.5,-48.5,1549,0.0011437423485925842,NIQUELÂNDIA
-14.5,-48.4,3094,0.0022845311985445157,NIQUELÂNDIA
-14.5,-48.3,906,0.0006689674421077348,NIQUELÂNDIA
-14.5,-48.2,856,0.0006320487090995816,NIQUELÂNDIA
-14.5,-48.1,803,0.0005929148521109394,Niquelândia
-14.5,-48.0,1335,0.0009857301713176888,Niquelândia
-14.5,-47.9,2095,0.0015468949130416163,Niquelândia
-14.5,-47.8,1626,0.00120059719742514,Niquelândia
-14.5,-47.7,1032,0.0007620026492882807,SÃO JOÃO D'ALIANÇA
-14.5,-47.6,885,0.0006534615742443105,SÃO JOÃO D'ALIANÇA
-14.5,-47.5,193,0.0001425063094114711,SÃO JOÃO D'ALIANÇA
-14.5,-47.4,1108,0.0008181191234606734,SÃO JOÃO D'ALIANÇA
-14.5,-47.3,1495,0.0011038701169437787,SÃO JOÃO D'ALIANÇA
-14.5,-47.2,261,0.00019271578630255935,SÃO JOÃO D'ALIANÇA
-14.5,-47.1,531,0.0003920769445465863,FLORES DE GOIÁS
-14.5,-47.0,522,0.0003854315726051187,FLORES DE GOIÁS
-14.5,-46.9,300,0.0002215123980489188,FLORES DE GOIÁS
-14.5,-46.8,827,0.0006106358439548528,ALVORADA DO NORTE
-14.5,-46.7,519,0.0003832164486246295,ALVORADA DO NORTE
-14.5,-46.6,487,0.0003595884594994115,SIMOLÂNDIA
-14.5,-46.5,1609,0.0011880448282023679,SIMOLÂNDIA
-14.5,-46.4,612,0.0004518852920197944,BURITINÓPOLIS
-14.5,-46.3,352,0.0002599078803773981,BURITINÓPOLIS
-14.5,-46.2,155,0.00011444807232527472,DAMIANÓPOLIS
-14.5,-46.1,518,0.00038247807396446645,DAMIANÓPOLIS
-14.5,-46.0,391,0.0002887044921237575,MAMBAÍ
-14.4,-51.0,190,0.00014029118543098192,ARUANÃ
-14.4,-50.9,128,9.451195650087201e-05,ARUANÃ
-14.4,-50.8,127,9.377358184070895e-05,NOVA CRIXÁS
-14.4,-50.7,659,0.0004865889010474583,NOVA CRIXÁS
-14.4,-50.6,688,0.0005080017661921871,NOVA CRIXÁS
-14.4,-50.5,100,7.383746601630626e-05,NOVA CRIXÁS
-14.4,-50.4,82,6.054672213337114e-05,NOVA CRIXÁS
-14.4,-50.3,323,0.00023849501523266924,UIRAPURU
-14.4,-50.2,173,0.00012773881620820984,UIRAPURU
-14.4,-50.1,252,0.00018607041436109178,UIRAPURU
-14.4,-50.0,256,0.00018902391300174403,UIRAPURU
-14.4,-49.9,367,0.000270983500279844,UIRAPURU
-14.4,-49.8,212,0.0001565354279545693,SANTA TEREZINHA DE GOIÁS
-14.4,-49.7,198,0.0001461981827122864,SANTA TEREZINHA DE GOIÁS
-14.4,-49.6,313,0.0002311112686310386,SANTA TEREZINHA DE GOIÁS
-14.4,-49.5,259,0.00019123903698223322,PILAR DE GOIÁS
-14.4,-49.4,769,0.0005678101136653952,NOVA IGUAÇU DE GOIÁS
-14.4,-49.3,574,0.000423827054933598,NOVA IGUAÇU DE GOIÁS
-14.4,-49.2,466,0.0003440825916359872,URUAÇU
-14.4,-49.1,820,0.0006054672213337114,URUAÇU
-14.4,-49.0,888,0.0006556766982247996,URUAÇU
-14.4,-48.9,830,0.000612850967935342,URUAÇU
-14.4,-48.8,234,0.00017277967047815666,URUAÇU
-14.4,-48.7,803,0.0005929148521109394,URUAÇU
-14.4,-48.6,653,0.0004821586530864799,NIQUELÂNDIA
-14.4,-48.5,793,0.0005855311055093087,NIQUELÂNDIA
-14.4,-48.4,1321,0.0009753929260754058,NIQUELÂNDIA
-14.4,-48.3,1062,0.0007841538890931726,NIQUELÂNDIA
-14.4,-48.2,719,0.0005308913806572421,NIQUELÂNDIA
-14.4,-48.1,1181,0.000872020473652577,NIQUELÂNDIA
-14.4,-48.0,1696,0.0012522834236365543,Niquelândia
-14.4,-47.9,1562,0.0011533412191747038,Niquelândia
-14.4,-47.8,1878,0.0013866676117862318,Niquelândia
-14.4,-47.7,1342,0.00099089879393883,ALTO PARAÍSO DE GOIÁS
-14.4,-47.6,1000,0.0007383746601630626,SÃO JOÃO D'ALIANÇA
-14.4,-47.5,196,0.00014472143339196028,SÃO JOÃO D'ALIANÇA
-14.4,-47.4,879,0.0006490313262833321,SÃO JOÃO D'ALIANÇA
-14.4,-47.3,1637,0.0012087193186869336,SÃO JOÃO D'ALIANÇA
-14.4,-47.2,699,0.0005161238874539808,SÃO JOÃO D'ALIANÇA
-14.4,-47.1,746,0.0005508274964816448,SÃO JOÃO D'ALIANÇA
-14.4,-47.0,850,0.0006276184611386032,FLORES DE GOIÁS
-14.4,-46.9,402,0.0002968266133855512,FLORES DE GOIÁS
-14.4,-46.8,614,0.00045336204134012047,SIMOLÂNDIA
-14.4,-46.7,489,0.00036106520881973764,SIMOLÂNDIA
-14.4,-46.6,402,0.0002968266133855512,SIMOLÂNDIA
-14.4,-46.5,404,0.0002983033627058773,SIMOLÂNDIA
-14.4,-46.4,569,0.00042013518163278263,BURITINÓPOLIS
-14.4,-46.3,166,0.0001225701935870684,BURITINÓPOLIS
-14.4,-46.2,565,0.0004171816829921304,BURITINÓPOLIS
-14.4,-46.1,1501,0.001108300364904757,MAMBAÍ
-14.4,-46.0,1093,0.0008070435035582275,MAMBAÍ
-14.4,-45.9,550,0.00040610606308968445,MAMBAÍ
-14.3,-51.0,28,2.0674490484565756e-05,NOVA CRIXÁS
-14.3,-50.9,352,0.0002599078803773981,NOVA CRIXÁS
-14.3,-50.8,132,9.746545514152427e-05,NOVA CRIXÁS
-14.3,-50.7,243,0.00017942504241962422,NOVA CRIXÁS
-14.3,-50.6,17,1.2552369222772064e-05,NOVA CRIXÁS
-14.3,-50.5,178,0.00013143068950902516,NOVA CRIXÁS
-14.3,-50.4,62,4.5779228930109885e-05,NOVA CRIXÁS
-14.3,-50.3,234,0.00017277967047815666,UIRAPURU
-14.3,-50.2,47,3.470360902766394e-05,UIRAPURU
-14.3,-50.1,119,8.786658455940445e-05,UIRAPURU
-14.3,-50.0,217,0.0001602273012553846,UIRAPURU
-14.3,-49.9,598,0.0004415480467775115,UIRAPURU
-14.3,-49.8,328,0.00024218688853348456,SANTA TEREZINHA DE GOIÁS
-14.3,-49.7,397,0.00029313474008473586,SANTA TEREZINHA DE GOIÁS
-14.3,-49.6,215,0.00015875055193505849,SANTA TEREZINHA DE GOIÁS
-14.3,-49.5,281,0.00020748327950582062,ALTO HORIZONTE
-14.3,-49.4,251,0.00018533203970092874,NOVA IGUAÇU DE GOIÁS
-14.3,-49.3,675,0.0004984028956100673,NOVA IGUAÇU DE GOIÁS
-14.3,-49.2,178,0.00013143068950902516,NOVA IGUAÇU DE GOIÁS
-14.3,-49.1,635,0.0004688679092035448,URUAÇU
-14.3,-49.0,379,0.00027984399620180074,URUAÇU
-14.3,-48.9,795,0.0005870078548296348,URUAÇU
-14.3,-48.8,473,0.00034925121425712866,URUAÇU
-14.3,-48.7,494,0.00036475708212055293,CAMPINORTE
-14.3,-48.6,391,0.0002887044921237575,NIQUELÂNDIA
-14.3,-48.5,721,0.0005323681299775682,NIQUELÂNDIA
-14.3,-48.4,726,0.0005360600032783835,NIQUELÂNDIA
-14.3,-48.3,353,0.0002606462550375611,NIQUELÂNDIA
-14.3,-48.2,889,0.0006564150728849628,NIQUELÂNDIA
-14.3,-48.1,1615,0.0011924750761633462,NIQUELÂNDIA
