Municipio,Data,Precipitacao,DiaSemChuva,Mes,DiaSemana,Estacao_Seca,Municipio_Freq,Latitude,Longitude,media_focos_mes_hist,prob_fogo,risco
TERESINA DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0045387890360223,-13.661127323864664,-47.23879651180497,3.9615384615384617,0.49549092081035595,MÉDIO
SANTA TEREZA DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0022261996003916,-13.615351655700474,-48.99769110324295,3.5405405405405403,0.49522351923832225,MÉDIO
MOZARLÂNDIA,2026-06-05,0.0,16,6,4,1,0.0020120709489443,-14.81638418252236,-50.609316979892746,2.8541666666666665,0.4869700114396125,MÉDIO
CAÇU,2026-06-05,0.0,13,6,4,1,0.0017366572007035,-18.69115169498673,-51.169522816602274,4.6,0.48499465475538917,MÉDIO
PORTEIRÃO,2026-06-05,0.0,4,6,4,1,0.002961620761914,-17.91222565304729,-50.164965023771295,3.433333333333333,0.4817657190388731,MÉDIO
TURVELÂNDIA,2026-06-05,0.0,4,6,4,1,0.0033884013154882,-17.8061094010701,-50.31150433875028,2.41025641025641,0.47642567470547853,MÉDIO
PALESTINA DE GOIÁS,2026-06-05,0.0,13,6,4,1,0.0016318079989603,-16.713753711842983,-51.42754199497641,2.933333333333333,0.4683671417892809,MÉDIO
MAURILÂNDIA,2026-06-05,0.0,4,6,4,1,0.0023303104274746,-18.03750092993941,-50.36063856125698,4.36,0.46777744879358923,MÉDIO
FAINA,2026-06-05,0.0,3,6,4,1,0.0040012522834236,-15.450502453569465,-50.35323063719383,2.484848484848485,0.4638600355834061,MÉDIO
IVOLÂNDIA,2026-06-05,0.0,13,6,4,1,0.0014804411936269,-16.679987246814406,-50.98325370232422,3.4878048780487805,0.4593546752066316,MÉDIO
ÁGUAS LINDAS DE GOIÁS,2026-06-05,0.0,2,6,4,1,0.0010477536427713,-15.740323677414423,-48.27077651213715,1.6349206349206349,0.45581417312498923,MÉDIO
DIVINÓPOLIS DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.001997303455741,-13.286303429360114,-46.52383420100133,3.909090909090909,0.4553809436225311,MÉDIO
SANTA CRUZ DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0013851908624659,-17.372324572144244,-48.58985156059331,2.351351351351352,0.45526332826933147,MÉDIO
ALEXÂNIA,2026-06-05,0.0,2,6,4,1,0.0011895215775226,-16.07491682926853,-48.49287370127031,1.9056603773584904,0.45176923506855177,MÉDIO
SANTA RITA DO ARAGUAIA,2026-06-05,0.0,13,6,4,1,0.0016871860984725,-17.30441364463477,-53.10068255768836,2.236842105263158,0.45156197743708765,MÉDIO
ITAJÁ,2026-06-05,0.0,8,6,4,1,0.0019995185797215,-19.086946202574843,-51.34562507108249,2.5384615384615383,0.44546621690742466,MÉDIO
GUARANI DE GOIÁS,2026-06-05,0.0,2,6,4,1,0.0039702405476967,-13.896234842419478,-46.35992556272503,3.25,0.4419491673281971,MÉDIO
UIRAPURU,2026-06-05,0.0,3,6,4,1,0.0023568919152404,-14.1658704952681,-49.9660646641288,1.8823529411764703,0.44113895439204415,MÉDIO
VICENTINÓPOLIS,2026-06-05,0.0,4,6,4,1,0.0018865472567166,-17.717102371829977,-49.92046965643163,4.85,0.43977542452242724,MÉDIO
CAMPOS BELOS,2026-06-05,0.0,3,6,4,1,0.0053953036418114,-12.986995843211018,-46.42094914457776,2.765957446808511,0.43970697447688983,MÉDIO
URUTAÍ,2026-06-05,0.0,13,6,4,1,0.001073596755877,-17.44233047699522,-48.19865040570893,2.357142857142857,0.43169720680492635,MÉDIO
MATRINCHÃ,2026-06-05,0.0,14,6,4,1,0.0013534407520788,-15.332925918372275,-50.75330754036656,3.5454545454545454,0.4309935374090125,MÉDIO
ARENÓPOLIS,2026-06-05,0.0,13,6,4,1,0.0016960465943945,-16.361902054815086,-51.55715988814804,2.2413793103448274,0.4282707041816221,MÉDIO
MOSSÂMEDES,2026-06-05,0.0,3,6,4,1,0.002096984034863,-16.138102134284225,-50.1950255261411,1.875,0.4251632714069294,MÉDIO
IPORÁ,2026-06-05,0.0,9,6,4,1,0.0012958475285861,-16.39958999360689,-51.174760035598624,1.6444444444444444,0.42305596583460764,MÉDIO
PEROLÂNDIA,2026-06-05,0.0,13,6,4,1,0.0024462352491202,-17.53130275403183,-52.205615580294655,2.4074074074074074,0.4202748324611479,MÉDIO
CHAPADÃO DO CÉU,2026-06-05,0.0,4,6,4,1,0.0062939056032299,-18.41837474627293,-52.650980123044505,15.272727272727272,0.4199029147387412,MÉDIO
TROMBAS,2026-06-05,0.0,3,6,4,1,0.0034592852828639,-13.45565441683509,-48.69444724203579,1.818181818181818,0.4194434017909298,MÉDIO
MONTIVIDIU,2026-06-05,0.0,9,6,4,1,0.0017492095699262,-17.302834146829042,-51.19610715003383,1.625,0.41503380880791163,MÉDIO
RUBIATABA,2026-06-05,0.0,3,6,4,1,0.0012448996770349,-15.197347826385103,-49.85541149603293,2.3846153846153846,0.4138600195006269,MÉDIO
CIDADE OCIDENTAL,2026-06-05,0.0,3,6,4,1,0.0009805615486965,-16.103552382328953,-47.86022791897977,1.9230769230769231,0.41257513697865,MÉDIO
BRITÂNIA,2026-06-05,0.0,13,6,4,1,0.0024949679766909,-15.098256086081884,-51.20240394542521,1.631578947368421,0.40673013238709826,MÉDIO
FORMOSO,2026-06-05,0.0,2,6,4,1,0.0027740735982326,-13.7157591183698,-48.828383563721786,1.8333333333333333,0.4024344749752206,MÉDIO
ITAPIRAPUÃ,2026-06-05,0.0,13,6,4,1,0.0013726384932431,-15.75718984044679,-50.7465760866374,2.4242424242424243,0.4014441368674892,MÉDIO
RIALMA,2026-06-05,0.0,3,6,4,1,0.0012478531756755,-15.319958184167618,-49.53010326892392,1.5483870967741935,0.4013941733833386,MÉDIO
VALPARAÍSO DE GOIÁS,2026-06-05,0.0,2,6,4,1,0.0004061060630896,-16.08965315501241,-47.98624179015667,2.023809523809524,0.3994630538067287,BAIXO
SANTA FÉ DE GOIÁS,2026-06-05,0.0,13,6,4,1,0.0017765294323523,-15.695835336846852,-51.16880663261477,4.266666666666667,0.39707616895883363,BAIXO
GUAPÓ,2026-06-05,0.0,3,6,4,1,0.0013896211104268,-16.923914459668058,-49.58948320140861,2.5,0.3878931960865369,BAIXO
VIANÓPOLIS,2026-06-05,0.0,3,6,4,1,0.0007620026492882,-16.848283967930477,-48.46851922795139,2.1052631578947367,0.3863392476335911,BAIXO
ARAGARÇAS,2026-06-05,0.0,13,6,4,1,0.0016207323790579,-15.9954744133776,-52.195114826594455,1.809523809523809,0.3791714534544435,BAIXO
LEOPOLDO DE BULHÕES,2026-06-05,0.0,3,6,4,1,0.0009037705840395,-16.556636131106096,-48.89337232999825,1.9428571428571428,0.37878526837064247,BAIXO
DIORAMA,2026-06-05,0.0,13,6,4,1,0.0011001782436429,-16.22661972062711,-51.389931230721885,4.384615384615385,0.37790037807530263,BAIXO
CACHOEIRA ALTA,2026-06-05,0.0,9,6,4,1,0.0012825567847032,-18.461936889018936,-50.98679602687277,3.4827586206896552,0.3775122370337271,BAIXO
FAZENDA NOVA,2026-06-05,0.0,9,6,4,1,0.0038077981224609,-16.080235263157753,-50.93137671149489,2.647058823529412,0.3728902033720845,BAIXO
SANTO ANTÔNIO DA BARRA,2026-06-05,0.0,13,6,4,1,0.0012611439195585,-17.55961474151254,-50.63551540775774,3.2962962962962963,0.36368686256552213,BAIXO
URUANA,2026-06-05,0.0,3,6,4,1,0.0009901604192786,-15.537768557761284,-49.65225244233562,2.5294117647058822,0.3622366250205481,BAIXO
SIMOLÂNDIA,2026-06-05,0.0,3,6,4,1,0.0011799227069405,-14.434586326028946,-46.58882654789143,2.5789473684210527,0.3617216509733984,BAIXO
PORTELÂNDIA,2026-06-05,0.0,6,6,4,1,0.001209457693347,-17.363742774222114,-52.70044038012558,2.230769230769231,0.36166997397467604,BAIXO
HIDROLINA,2026-06-05,0.0,20,6,4,1,0.0009628405568526,-14.78351237067298,-49.29993852784245,2.740740740740741,0.361533630325872,BAIXO
ALTO HORIZONTE,2026-06-05,0.0,5,6,4,1,0.0009111543306412,-14.162393972965113,-49.45279801107309,2.4705882352941178,0.3552409204168214,BAIXO
NOVA IGUAÇU DE GOIÁS,2026-06-05,0.0,5,6,4,1,0.0017403490740043,-14.335840325249317,-49.31212409374217,2.3043478260869565,0.35345539298877804,BAIXO
MAMBAÍ,2026-06-05,0.0,3,6,4,1,0.005212186726091,-14.387997990140692,-46.051088000383096,5.1923076923076925,0.35179485753171696,BAIXO
PILAR DE GOIÁS,2026-06-05,0.0,16,6,4,1,0.0022653334573802,-14.563053642806697,-49.51029317946296,1.4210526315789471,0.35048820122916613,BAIXO
SÃO FRANCISCO DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.000774555018511,-15.930856959393246,-49.25922517675899,2.2580645161290325,0.34890057466941227,BAIXO
PONTALINA,2026-06-05,0.0,5,6,4,1,0.0014390922126578,-17.54112629308756,-49.56409835329973,1.3846153846153846,0.3451443229053782,BAIXO
NOVO GAMA,2026-06-05,0.0,2,6,4,1,0.0008040900049175,-16.10973108267564,-48.07263803458282,1.9787234042553192,0.3434787537350129,BAIXO
PETROLINA DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0007716015198704,-16.11674724559263,-49.318512368591655,3.56,0.34341673275941764,BAIXO
JANDAIA,2026-06-05,0.0,13,6,4,1,0.0011570330924755,-17.140823818775164,-50.18439081477384,3.55,0.343395578826427,BAIXO
CASTELÂNDIA,2026-06-05,0.0,13,6,4,1,0.0014516445818805,-18.147960130853747,-50.30679359237395,2.7222222222222223,0.34274049256894684,BAIXO
CAMPOS VERDES,2026-06-05,0.0,16,6,4,1,0.0009022938347192,-14.200869051269477,-49.67078102066461,3.28,0.3412587454766776,BAIXO
GAMELEIRA DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0005648566150247,-16.393084698423134,-48.71174726623623,2.0303030303030303,0.3409240744283281,BAIXO
GUARINOS,2026-06-05,0.0,16,6,4,1,0.0012316089331519,-14.677563689499642,-49.737239130745,2.75,0.3390977901485679,BAIXO
PANAMÁ,2026-06-05,0.0,4,6,4,1,0.0011511260951942,-18.199317807602675,-49.40058551258638,2.875,0.3192268944461417,BAIXO
AURILÂNDIA,2026-06-05,0.0,3,6,4,1,0.00081516562482,-16.694217641941965,-50.54701395836094,3.333333333333333,0.3080986038077753,BAIXO
GOIANÁPOLIS,2026-06-05,0.0,3,6,4,1,0.0013534407520788,-16.52798048733482,-49.09369703759325,1.7692307692307692,0.3074852226780615,BAIXO
JAUPACI,2026-06-05,0.0,11,6,4,1,0.0010263407776266,-16.20973022325548,-51.05550430467066,4.142857142857143,0.30633843953067524,BAIXO
CARMO DO RIO VERDE,2026-06-05,0.0,3,6,4,1,0.0007354211615224,-15.426910428711976,-49.742093983937615,2.5217391304347827,0.3052405522692522,BAIXO
MAIRIPOTABA,2026-06-05,0.0,5,6,4,1,0.0006999791778345,-17.295161367113327,-49.44670063542476,3.347826086956522,0.3022981289010015,BAIXO
GOIANIRA,2026-06-05,0.0,3,6,4,1,0.0006224498385174,-16.508575399186565,-49.41469315151372,1.4594594594594594,0.3015980220732196,BAIXO
PROFESSOR JAMIL,2026-06-05,0.0,11,6,4,1,0.0010381547721892,-17.327766046172016,-49.24779400353557,2.333333333333333,0.29919607916176816,BAIXO
TEREZÓPOLIS DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0007612642746281,-16.451781768427683,-49.07980840150495,2.125,0.2990402735234483,BAIXO
ESTRELA DO NORTE,2026-06-05,0.0,11,6,4,1,0.0006290952104589,-13.815008598965576,-49.04348551590312,3.269230769230769,0.29869415383828113,BAIXO
ABADIA DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0004105363110506,-16.78893560640398,-49.43279950787229,1.7179487179487178,0.29782197556153417,BAIXO
IPIRANGA DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0008085202528785,-15.155239440421736,-49.6667347648474,1.8928571428571428,0.29381110731327426,BAIXO
INACIOLÂNDIA,2026-06-05,0.0,4,6,4,1,0.0013017545258674,-18.422363375480977,-49.93462547993578,7.142857142857143,0.2928065230210824,BAIXO
OUVIDOR,2026-06-05,0.0,3,6,4,1,0.0006859500592914,-18.22269684670895,-47.73785347238525,1.36,0.2848082101429284,BAIXO
GOIANDIRA,2026-06-05,0.0,3,6,4,1,0.0006940721805532,-18.109377022796597,-48.1276924891904,1.5555555555555556,0.2758993647341588,BAIXO
NERÓPOLIS,2026-06-05,0.0,3,6,4,1,0.0010041895378217,-16.425056587028248,-49.17034091583095,1.8571428571428568,0.2752633384533895,BAIXO
CACHOEIRA DE GOIÁS,2026-06-05,0.0,13,6,4,1,0.0008033516302574,-16.743051878299504,-50.687902715799886,1.9047619047619049,0.27157667536714003,BAIXO
CACHOEIRA DOURADA,2026-06-05,0.0,11,6,4,1,0.0009392125677274,-18.46651639403071,-49.55177475564167,2.5,0.26956200074236575,BAIXO
DAVINÓPOLIS,2026-06-05,0.0,5,6,4,1,0.0007597875253077,-18.113605118464037,-47.53297332981958,2.357142857142857,0.26943214741866994,BAIXO
TURVÂNIA,2026-06-05,0.0,13,6,4,1,0.0005109552648328,-16.5749332857626,-50.13386843949185,2.9166666666666665,0.2605251235519952,BAIXO
SÃO LUÍS DE MONTES BELOS,2026-06-05,0.0,9,6,4,1,0.0005833159815288,-16.469151982594024,-50.3923408472066,2.25,0.25493371041814783,BAIXO
VARJÃO,2026-06-05,0.0,3,6,4,1,0.0008159039994801,-17.057239672517852,-49.63849902778105,1.9166666666666667,0.2480649874839111,BAIXO
APARECIDA DO RIO DOCE,2026-06-05,0.0,14,6,4,1,0.0009613638075323,-18.2275046528764,-51.298408339959074,1.3571428571428572,0.2387035468913113,BAIXO
CERES,2026-06-05,0.0,3,6,4,1,0.0003994606911482,-15.280732075215544,-49.628100932957885,2.357142857142857,0.2350642559182937,BAIXO
CRISTIANÓPOLIS,2026-06-05,0.0,3,6,4,1,0.0005449204992003,-17.206932724384384,-48.69296888350953,1.4615384615384617,0.23490524174407637,BAIXO
AMORINÓPOLIS,2026-06-05,0.0,3,6,4,1,0.0004725597825043,-16.66506804069733,-51.10984947764403,2.1875,0.23183145568020924,BAIXO
HEITORAÍ,2026-06-05,0.0,3,6,4,1,0.0004681295345433,-15.737018243255712,-49.79072401383959,1.8,0.2315356910223391,BAIXO
RIO QUENTE,2026-06-05,0.0,11,6,4,1,0.0006002985987125,-17.794891918495523,-48.787827332868765,1.8571428571428568,0.22629328204395757,BAIXO
CATURAÍ,2026-06-05,0.0,11,6,4,1,0.0004157049336718,-16.46434919145576,-49.55619428460128,2.125,0.2259626579086026,BAIXO
ARAGOIÂNIA,2026-06-05,0.0,3,6,4,1,0.0003322685970733,-16.91901903566752,-49.41650422930775,1.4666666666666666,0.22445418258176733,BAIXO
EDEALINA,2026-06-05,0.0,5,6,4,1,0.0006482929516231,-17.41358594607326,-49.76627082483966,1.75,0.21999786007157113,BAIXO
CROMÍNIA,2026-06-05,0.0,3,6,4,1,0.0004969261462897,-17.253757641416556,-49.343018999846976,1.933333333333333,0.219483365340789,BAIXO
ITAUÇU,2026-06-05,0.0,3,6,4,1,0.0005353216286182,-16.19395275886309,-49.59347382261099,1.8,0.21930542438465725,BAIXO
SÃO MIGUEL DO PASSA QUATRO,2026-06-05,0.0,3,6,4,1,0.0004127514350311,-17.005010859807335,-48.6779096365864,1.181818181818182,0.21128217568040908,BAIXO
AVELINÓPOLIS,2026-06-05,0.0,11,6,4,1,0.0003972455671677,-16.51911947366258,-49.76146747111399,2.125,0.21083934845168156,BAIXO
CUMARI,2026-06-05,0.0,3,6,4,1,0.0004880656503677,-18.301979326576244,-48.12847505289865,1.2941176470588236,0.20063110500596096,BAIXO
MOIPORÁ,2026-06-05,0.0,13,6,4,1,0.0005818392322084,-16.48291057823502,-50.79468243580173,2.4615384615384617,0.1998651416676596,BAIXO
MARZAGÃO,2026-06-05,0.0,3,6,4,1,0.0003824780739644,-17.955558865377707,-48.675183437794566,2.111111111111111,0.19322587876789296,BAIXO
BONFINÓPOLIS,2026-06-05,0.0,3,6,4,1,0.0004171816829921,-16.593720196431793,-49.00153550440518,1.375,0.19046868209312912,BAIXO
BURITINÓPOLIS,2026-06-05,0.0,3,6,4,1,0.0005914381027906,-14.42314966215634,-46.33303829144667,1.6,0.18388497740927306,BAIXO
SÃO JOÃO DA PARAÚNA,2026-06-05,0.0,9,6,4,1,0.0003381755943546,-16.83029448609981,-50.38551384054304,1.8571428571428568,0.18213766073183696,BAIXO
NAZÁRIO,2026-06-05,0.0,11,6,4,1,0.000457792289301,-16.599868890591072,-49.81683600889826,1.3333333333333333,0.18167180485965695,BAIXO
ISRAELÂNDIA,2026-06-05,0.0,9,6,4,1,0.0006217114638572,-16.357079235135966,-50.868874162608,2.0,0.18071457489600087,BAIXO
DAMIANÓPOLIS,2026-06-05,0.0,3,6,4,1,0.0008934333387973,-14.591784557452115,-46.16138493743546,1.1428571428571428,0.1744667295483116,BAIXO
BURITI ALEGRE,2026-06-05,0.0,3,6,4,1,0.0005065250168718,-18.058745550168023,-49.05309547296925,1.1666666666666667,0.17293550271817357,BAIXO
TRÊS RANCHOS,2026-06-05,0.0,3,6,4,1,0.0001469365573724,-18.316873966288444,-47.74838358478794,2.3125,0.17119406453816863,BAIXO
CAMPO LIMPO DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0002665532523188,-16.299018349281013,-49.110030575894335,1.5625,0.16773968590904906,BAIXO
JOVIÂNIA,2026-06-05,0.0,3,6,4,1,0.0003374372196945,-17.796625241812514,-49.645908107666806,1.8888888888888888,0.1665876311995913,BAIXO
SANTO ANTÔNIO DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0003182394785302,-16.459177028614274,-49.28880054422419,1.625,0.1569880888128526,BAIXO
FIRMINÓPOLIS,2026-06-05,0.0,5,6,4,1,0.0003101173572684,-16.632875809432132,-50.31542780810252,2.2,0.15462231501682994,BAIXO
PALMINÓPOLIS,2026-06-05,0.0,13,6,4,1,0.0003160243545497,-16.802402853215252,-50.18205094632173,2.142857142857143,0.15417678992870773,BAIXO
NOVA VENEZA,2026-06-05,0.0,3,6,4,1,0.0002525241337757,-16.37386734685885,-49.29800513158261,1.6,0.1505585413281423,BAIXO
MORRO AGUDO DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0002894428667839,-15.304498898497632,-49.98811127634744,2.6666666666666665,0.14478449065608365,BAIXO
SANCLERLÂNDIA,2026-06-05,0.0,13,6,4,1,0.0003374372196945,-16.31910344708521,-50.396968692158616,1.5,0.1436822636061325,BAIXO
BRAZABRANTES,2026-06-05,0.0,11,6,4,1,0.0002414485138733,-16.38638492779754,-49.3872036236477,1.1428571428571428,0.1368501469385206,BAIXO
NOVA AMÉRICA,2026-06-05,0.0,4,6,4,1,0.0003160243545497,-15.06192828329916,-49.9617065714417,2.5,0.13182176448364175,BAIXO
ITAGUARU,2026-06-05,0.0,3,6,4,1,0.000186070414361,-15.78281026598368,-49.60758994825582,5.555555555555555,0.1305001515742374,BAIXO
ITAGUARI,2026-06-05,0.0,3,6,4,1,0.0002813207455221,-15.958521857049124,-49.62738930061074,1.3333333333333333,0.12956097722441356,BAIXO
CAMPESTRE DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0002392333898928,-16.796398326655236,-49.67954670252682,2.0,0.12908296586621437,BAIXO
OURO VERDE DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0001971460342635,-16.27053798049984,-49.21511768318319,1.4,0.12678823788760268,BAIXO
SANTA BÁRBARA DE GOIÁS,2026-06-05,0.0,11,6,4,1,0.0001602273012553,-16.595488741575974,-49.68567213368231,2.0,0.12437498283936077,BAIXO
SÃO PATRÍCIO,2026-06-05,0.0,3,6,4,1,0.0001831169157204,-15.354159533666005,-49.800363421788425,4.5,0.12006367988546916,BAIXO
CALDAZINHA,2026-06-05,0.0,3,6,4,1,0.00022668102067,-16.743499656574723,-48.98542839082745,1.25,0.11739612527851168,BAIXO
PARANAIGUARA,2026-06-05,0.0,10,6,4,1,0.0004171816829921,-18.80418019132733,-50.7270395812168,17.666666666666668,0.10872495452419358,BAIXO
SANTA ROSA DE GOIÁS,2026-06-05,0.0,3,6,4,1,8.934333387973059e-05,-16.05154736618163,-49.49362956819317,1.6666666666666667,0.10128025550161304,BAIXO
LAGOA SANTA,2026-06-05,0.0,8,6,4,1,0.0002879661174635,-19.18411260260326,-51.28965509319911,1.75,0.10122342280586225,BAIXO
DAMOLÂNDIA,2026-06-05,0.0,3,6,4,1,4.504085426994682e-05,-16.248604825879593,-49.32391944079821,1.4285714285714286,0.09263743472191473,BAIXO
NOVA AURORA,2026-06-05,0.0,3,6,4,1,9.525033116103507e-05,-18.08032677087066,-48.312556451501656,1.5,0.08793806348806249,BAIXO
CÓRREGO DO OURO,2026-06-05,0.0,9,6,4,1,0.0003691873300815,-16.371262238930456,-50.57972804506588,1.0,0.08350618649166884,BAIXO
ANHANGUERA,2026-06-05,0.0,10,6,4,1,8.122121261793689e-05,-18.298455841186364,-48.23644304764,9.0,0.08329076571206274,BAIXO
RIANÁPOLIS,2026-06-05,0.0,19,6,4,1,0.0004452399200783,-15.471388795648876,-49.44433543377273,1.0,0.07944220163458542,BAIXO
NOVO BRASIL,2026-06-05,0.0,11,6,4,1,0.0004157049336718,-16.06446829111038,-50.5877548005677,1.0,0.0756194489236632,BAIXO
BURITI DE GOIÁS,2026-06-05,0.0,14,6,4,1,0.0004459782947384,-16.117288760460852,-50.42866144294369,1.0,0.07066515126547951,BAIXO
TAQUARAL DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0003042103599871,-16.03498818375823,-49.60400920317701,1.0,0.07014745540573582,BAIXO
AMERICANO DO BRASIL,2026-06-05,0.0,11,6,4,1,0.0002850126188229,-16.26768690474456,-50.03356390050078,1.0,0.06896661786659272,BAIXO
ARAÇU,2026-06-05,0.0,9,6,4,1,0.0001417679347513,-16.334093281250002,-49.70501984375,1.0,0.06108250879638507,BAIXO
ADELÂNDIA,2026-06-05,0.0,3,6,4,1,0.0001786866677594,-16.353762350998142,-50.17813605937417,1.0,0.060732654601696884,BAIXO
PALMELO,2026-06-05,0.0,3,6,4,1,0.0001122329483447,-17.29286227354363,-48.39789764949551,1.0,0.055467935170988546,BAIXO
GUARAÍTA,2026-06-05,0.0,3,6,4,1,0.0001203550696065,-15.655710917941402,-50.06909189298791,1.0,0.0510296538040017,BAIXO
JESÚPOLIS,2026-06-05,0.0,3,6,4,1,9.67270804813612e-05,-15.96442854961832,-49.40223259541985,1.0,0.050978902606016036,BAIXO
ALOÂNDIA,2026-06-05,0.0,5,6,4,1,6.276184611386032e-05,-17.68815894117647,-49.45926305882353,0.0,0.0003639335802212605,BAIXO
Bonópolis,2026-06-05,0.0,16,6,4,1,1.4767493203261252e-06,-13.558616383907223,-49.9101119324569,0.0,0.00025035547154622634,BAIXO
Niquelândia,2026-06-05,0.0,2,6,4,1,7.383746601630626e-07,-14.644453948393116,-47.936316597407306,0.0,0.0002480507746198312,BAIXO
ÁGUA LIMPA,2026-06-05,0.0,3,6,4,1,2.215123980489188e-05,-17.931234278399998,-48.799315130206665,0.0,0.0002444695834260885,BAIXO
Vila Boa,2026-06-05,0.0,2,6,4,1,7.383746601630626e-07,-15.25547817201544,-46.90067107937643,0.0,0.000239828407521154,BAIXO
NIQUELÂNDIA,2026-06-06,0.0,12,6,5,1,0.0702659477850975,-14.555709823639525,-48.323005819211815,16.54513888888889,0.9792764399588041,ALTO
CAVALCANTE,2026-06-06,0.0,3,6,5,1,0.0610547238995633,-13.605372533203356,-47.74998846789225,13.759398496240602,0.9414322726485272,ALTO
MINEIROS,2026-06-06,0.0,14,6,5,1,0.0275280840801993,-17.758011413392754,-52.819223041509886,9.509174311926603,0.9340170720857659,ALTO
BARRO ALTO,2026-06-06,0.0,12,6,5,1,0.0070197278941702,-14.9246949793272,-48.89831318663708,2.274193548387097,0.9228822241836764,ALTO
CAIAPÔNIA,2026-06-06,0.0,14,6,5,1,0.0142749973049324,-17.02333953529842,-51.80903000805655,7.114832535885167,0.911480238953502,ALTO
RIO VERDE,2026-06-06,0.0,5,6,5,1,0.020077883759154,-17.80973337888139,-51.01793797116709,5.575418994413408,0.9048172195543933,ALTO
JATAÍ,2026-06-06,0.0,11,6,5,1,0.0181485107721479,-17.885693026802887,-51.7369228480587,4.259668508287293,0.9008821124864982,ALTO
LUZIÂNIA,2026-06-06,0.0,4,6,5,1,0.0070248965167913,-16.41158591502055,-47.9402484582945,3.549504950495049,0.8975601608692225,ALTO
CRISTALINA,2026-06-06,0.0,3,6,5,1,0.0132176447915789,-16.729108968671913,-47.51949739378938,4.318181818181818,0.8943526753692846,ALTO
FORMOSA,2026-06-06,0.0,4,6,5,1,0.0326974450760009,-15.366385635807053,-47.255312528185605,4.150837988826815,0.8886323248075233,ALTO
PORANGATU,2026-06-06,0.0,3,6,5,1,0.0130825222287691,-13.295151272205969,-49.25062116604489,8.9,0.881823896009628,ALTO
IPAMERI,2026-06-06,0.0,4,6,5,1,0.0082203250915953,-17.453901960073118,-47.994679662267664,5.139896373056994,0.8808154492701165,ALTO
NOVA CRIXÁS,2026-06-06,0.0,17,6,5,1,0.0140461011602819,-14.109081491545986,-50.60644025233707,11.0,0.8704624984556211,ALTO
SÃO JOÃO D'ALIANÇA,2026-06-06,0.0,4,6,5,1,0.0174500083436336,-14.47092130372994,-47.44566869827519,4.917582417582418,0.8545457312366185,ALTO
PLANALTINA,2026-06-06,0.0,4,6,5,1,0.0220286696113048,-15.297339114149969,-47.82804373552916,6.205128205128205,0.8535695892352798,ALTO
GOIÂNIA,2026-06-06,0.0,4,6,5,1,0.0056264149104425,-16.627186847284758,-49.26892340187793,3.121387283236994,0.8466620729976214,ALTO
CATALÃO,2026-06-06,0.0,4,6,5,1,0.0067051802889407,-17.859620758114687,-47.65795514226879,6.779220779220779,0.8330046841686118,ALTO
FLORES DE GOIÁS,2026-06-06,0.0,5,6,5,1,0.0204832514475835,-14.69582900883936,-46.88334718801356,4.961538461538462,0.8290363578905191,ALTO
ITUMBIARA,2026-06-06,0.0,5,6,5,1,0.0076968174575397,-18.36303539838409,-49.51316782799183,5.170940170940171,0.8176124314985851,ALTO
SERRANÓPOLIS,2026-06-06,0.0,14,6,5,1,0.0084580817321678,-18.245444254046,-52.13858145093347,3.9432624113475176,0.8120541497362711,ALTO
PARAÚNA,2026-06-06,0.0,10,6,5,1,0.0093854803053326,-17.025229406670206,-50.64132283176662,7.314814814814815,0.8048969806186844,ALTO
SÃO MIGUEL DO ARAGUAIA,2026-06-06,0.0,4,6,5,1,0.0108009445288652,-13.03457954651454,-50.31087167757311,5.801418439716312,0.7970437396576423,ALTO
PADRE BERNARDO,2026-06-06,0.0,4,6,5,1,0.0171465363583066,-15.387542873502616,-48.24234321428453,3.821138211382114,0.7914442214012652,ALTO
MONTE ALEGRE DE GOIÁS,2026-06-06,0.0,4,6,5,1,0.0256814090551314,-13.350813143278856,-46.98514054795142,5.746268656716418,0.7787187552392125,ALTO
URUAÇU,2026-06-06,0.0,17,6,5,1,0.0084898318425548,-14.424659723475168,-49.081429732121045,2.8306451612903225,0.7749764596197478,ALTO
DOVERLÂNDIA,2026-06-06,0.0,14,6,5,1,0.0061203875580916,-16.786897298262215,-52.47629182084975,6.219512195121951,0.7551178841510768,ALTO
CRIXÁS,2026-06-06,0.0,4,6,5,1,0.0142565379384284,-14.80659158075239,-50.06889904182484,3.504,0.7532002930927232,ALTO
SÃO DOMINGOS,2026-06-06,0.0,4,6,5,1,0.0184815177438814,-13.484742034647564,-46.3952483067699,5.164179104477612,0.7500694174983842,ALTO
